IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Mobile Info] IMEI,[General] Serving Network,[General] [GPS] Latitude,[General] [GPS] Longitude,[General] Band Classification (formal),[NR5G] [System] NR-ARFCN,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [Power] Tx power (PUSCH Actual),[NR5G] [PCC] [PDSCH] [MIMO] Num of Layer (Mode),[NR5G] [PCC] [Quality Report] RI (Rank Index) (Mode),[NR5G] [RF] SINR,[NR5G] [PCC] [PUSCH] [TB  RB] BLER,[NR5G] [PCC] [PUSCH] [Modulation] MCS (Avg),[General] [GPS] Accumulated Distance,[NR5G] [Quality Report] [CQI] WB CQI (Avg),[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Event] Voice Call Event,[Mobile Info] [Android] Latitude,[Mobile Info] [Android] Longitude
22,1,,,-122.3566783,47.1283117,2025-09-29 20:44:33.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-75.920000,3.700000,2,Rank 2 (RI1),24.130000,0.010716,23.907080,0.000000,13.000000,9.437,9.437,,,,,,47.128332,-122.356687
23,1,,,-122.3566783,47.1283117,2025-09-29 20:44:34.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-76.160000,13.000000,2,Rank 2 (RI1),24.190000,,24.712121,0.000000,13.000000,10.485,10.485,,,,,,47.128332,-122.356687
24,1,,,-122.3566783,47.1283117,2025-09-29 20:44:35.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-76.440000,6.900000,2,Rank 2 (RI1),24.530000,0.087420,23.659292,0.000000,13.000000,9.437,9.437,,,,,,47.128332,-122.356687
25,1,,,-122.3566783,47.1283117,2025-09-29 20:44:36.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-76.570000,5.900000,2,Rank 2 (RI1),24.610000,0.064112,22.392670,0.000000,13.000000,10.485,10.485,,,,,,47.128332,-122.356687
26,1,,,-122.3566783,47.1283117,2025-09-29 20:44:37.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-75.680000,13.500000,2,Rank 2 (RI1),25.000000,,23.861751,0.000000,13.100000,9.437,9.437,,,,,,47.128332,-122.356687
27,1,,,-122.3566783,47.1283117,2025-09-29 20:44:38.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-76.000000,3.900000,2,Rank 2 (RI1),25.230000,0.015104,22.979058,0.000000,13.000000,10.485,10.485,,,,,,47.128332,-122.356687
28,1,,,-122.3566783,47.1283117,2025-09-29 20:44:39.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-76.200000,13.600000,2,Rank 2 (RI1),23.270000,0.010369,23.873832,0.000000,13.000000,9.437,9.437,,,,,,47.128332,-122.356687
29,1,,,-122.3566783,47.1283117,2025-09-29 20:44:40.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-77.010000,8.500000,2,Rank 2 (RI1),22.920000,0.018016,22.924658,0.000000,13.200000,10.485,10.485,,,,,,47.128332,-122.356687
30,1,,,-122.3566783,47.1283117,2025-09-29 20:44:41.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-77.920000,6.300000,4,Rank 4 (RI3),25.530000,,25.500000,0.000000,11.200000,9.437,9.437,,,,,,47.128332,-122.356687
31,1,,,-122.3566783,47.1283117,2025-09-29 20:44:42.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-79.020000,15.900000,4,Rank 4 (RI3),26.950000,0.119079,24.157895,0.000000,11.400000,10.485,10.485,,,,,,47.128332,-122.356687
32,1,,,-122.3566783,47.1283117,2025-09-29 20:44:43.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-79.370000,11.400000,4,Rank 4 (RI3),26.800000,,25.306250,0.000000,11.300000,9.437,9.437,,,,,,47.128332,-122.356687
33,1,,,-122.3566783,47.1283117,2025-09-29 20:44:44.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-78.670000,8.700000,4,Rank 4 (RI3),26.310000,,24.786325,0.000000,11.400000,10.485,10.485,,,,,,47.128332,-122.356687
34,1,,,-122.3566783,47.1283117,2025-09-29 20:44:45.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-78.550000,19.200000,4,Rank 4 (RI3),26.810000,4.758181,25.146667,0.000000,11.300000,9.437,10.485,,,,,,47.128332,-122.356687
35,1,,,-122.3566783,47.1283117,2025-09-29 20:44:46.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-77.800000,13.100000,4,Rank 4 (RI3),26.570000,0.053120,24.371681,0.000000,11.100000,10.485,9.437,,,,,,47.128332,-122.356687
36,1,,,-122.3566783,47.1283117,2025-09-29 20:44:47.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-77.170000,18.100000,2,Rank 2 (RI1),27.280000,0.010415,25.246835,0.000000,13.500000,10.485,10.485,,,,,,47.128332,-122.356687
37,1,,,-122.3566783,47.1283117,2025-09-29 20:44:48.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-75.120000,10.700000,2,Rank 2 (RI1),27.650000,,25.208333,0.000000,14.000000,9.437,9.437,,,,,,47.128332,-122.356687
38,1,,,-122.3566783,47.1283117,2025-09-29 20:44:49.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-75.020000,10.500000,2,Rank 2 (RI1),27.550000,,25.056604,0.000000,15.000000,10.485,10.485,,,,,,47.128332,-122.356687
39,1,,,-122.3566783,47.1283117,2025-09-29 20:44:49.955,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.342512,,,,,,
40,1,,,-122.3566783,47.1283117,2025-09-29 20:44:50.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-77.260000,12.200000,4,Rank 4 (RI3),25.040000,0.000000,25.088496,0.000000,12.000000,9.437,9.437,,,,,,47.128332,-122.356687
41,1,,,-122.3566783,47.1283117,2025-09-29 20:44:51.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-79.380000,17.300000,4,Rank 4 (RI3),24.780000,0.108793,24.686131,0.000000,11.100000,10.485,10.485,,,,,,47.128332,-122.356687
42,1,,,-122.3566783,47.1283117,2025-09-29 20:44:52.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-79.130000,15.800000,4,Rank 4 (RI3),25.090000,0.046840,24.877301,0.000000,12.400000,9.437,9.437,,,,,,47.128332,-122.356687
43,1,,,-122.3566783,47.1283117,2025-09-29 20:44:53.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-79.260000,10.000000,4,Rank 4 (RI3),25.560000,0.088164,24.773723,0.000000,11.900000,10.485,10.485,,,,,,47.128332,-122.356687
44,1,,,-122.3566783,47.1283117,2025-09-29 20:44:54.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-78.080000,9.300000,2,Rank 2 (RI1),25.550000,0.009388,25.154696,0.000000,14.300000,9.437,9.437,,,,,,47.128332,-122.356687
45,1,,,-122.3566783,47.1283117,2025-09-29 20:44:55.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-75.540000,2.600000,2,Rank 2 (RI1),25.020000,0.124600,25.342857,0.000000,14.500000,10.485,10.485,,,,,,47.128332,-122.356687
46,1,,,-122.3566783,47.1283117,2025-09-29 20:44:56.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-75.530000,13.400000,2,Rank 2 (RI1),24.090000,1.843663,25.523529,0.000000,14.300000,9.437,9.437,,,,,,47.128332,-122.356687
47,1,,,-122.3566783,47.1283117,2025-09-29 20:44:57.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-76.360000,16.000000,2,Rank 2 (RI1),25.250000,3.061209,24.258929,0.000000,14.400000,10.485,10.485,,,,,,47.128332,-122.356687
48,1,,,-122.3566783,47.1283117,2025-09-29 20:44:58.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-76.730000,17.000000,2,Rank 2 (RI1),27.150000,,25.014085,0.000000,13.900000,9.437,10.485,,,,,,47.128332,-122.356687
49,1,,,-122.3566783,47.1283117,2025-09-29 20:44:59.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-78.090000,13.200000,4,Rank 4 (RI3),24.590000,0.017526,24.830645,0.000000,11.900000,10.485,9.437,,,,,,47.128332,-122.356687
50,1,,,-122.3566783,47.1283117,2025-09-29 20:45:00.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-79.070000,18.900000,4,Rank 4 (RI3),25.200000,0.000000,25.547771,0.000000,11.100000,10.485,10.485,,,,,,47.128332,-122.356687
51,1,,,-122.3566783,47.1283117,2025-09-29 20:45:01.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-79.230000,16.700000,4,Rank 4 (RI3),24.650000,0.015567,24.705357,0.000000,11.800000,9.437,9.437,,,,,,47.128332,-122.356687
52,1,,,-122.3566783,47.1283117,2025-09-29 20:45:02.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-79.340000,19.000000,4,Rank 4 (RI3),26.510000,3.762889,25.856250,0.000000,11.600000,10.485,10.485,,,,,,47.128332,-122.356687
53,1,,,-122.3566783,47.1283117,2025-09-29 20:45:03.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-78.870000,13.100000,4,Rank 4 (RI3),26.890000,0.045514,25.549550,0.000000,11.200000,9.437,9.437,,,,,,47.128332,-122.356687
54,1,,,-122.3566783,47.1283117,2025-09-29 20:45:04.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-76.040000,12.200000,4,Rank 4 (RI3),26.930000,8.297455,25.638095,0.000000,11.100000,10.485,10.485,,,,,,47.128332,-122.356687
55,1,,,-122.3566783,47.1283117,2025-09-29 20:45:05.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-75.790000,14.900000,4,Rank 4 (RI3),26.120000,3.246349,25.619048,0.000000,11.700000,9.437,9.437,,,,,,47.128332,-122.356687
56,1,,,-122.3566783,47.1283117,2025-09-29 20:45:06.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-75.380000,15.700000,4,Rank 4 (RI3),25.590000,1.013886,25.689873,0.000000,11.300000,10.485,10.485,,,,,,47.128332,-122.356687
57,1,,,-122.3566783,47.1283117,2025-09-29 20:45:07.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-75.840000,14.000000,4,Rank 4 (RI3),24.650000,0.039675,25.500000,0.000000,11.100000,9.437,9.437,,,,,,47.128332,-122.356687
58,1,,,-122.3566783,47.1283117,2025-09-29 20:45:08.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-75.590000,8.600000,4,Rank 4 (RI3),24.490000,0.322542,25.576577,0.000000,10.900000,10.485,10.485,,,,,,47.128332,-122.356687
59,1,,,-122.3566783,47.1283117,2025-09-29 20:45:09.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-75.230000,11.900000,4,Rank 4 (RI3),25.540000,0.012099,25.897059,0.000000,11.100000,9.437,9.437,,,,,,47.128332,-122.356687
60,1,,,-122.3566783,47.1283117,2025-09-29 20:45:10.284,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.315307,,,,,,
61,1,,,-122.3566783,47.1283117,2025-09-29 20:45:10.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-74.720000,10.900000,4,Rank 2 (RI1),25.690000,0.013827,25.230769,0.000000,12.500000,10.485,10.485,,,,,,47.128332,-122.356687
62,1,,,-122.3566783,47.1283117,2025-09-29 20:45:11.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-73.760000,18.600000,2,Rank 2 (RI1),24.110000,0.010702,25.327160,0.000000,13.600000,9.437,10.485,,,,,,47.128332,-122.356687
63,1,,,-122.3566783,47.1283117,2025-09-29 20:45:12.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-76.060000,16.600000,2,Rank 2 (RI1),21.490000,0.014556,25.043165,0.000000,14.200000,10.485,9.437,,,,,,47.128332,-122.356687
64,1,,,-122.3566783,47.1283117,2025-09-29 20:45:13.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-77.570000,11.000000,4,Rank 4 (RI3),23.030000,,25.547771,0.000000,11.000000,10.485,10.485,,,,,,47.128332,-122.356687
65,1,,,-122.3566783,47.1283117,2025-09-29 20:45:14.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-79.490000,7.100000,4,Rank 4 (RI3),25.540000,0.029443,24.937931,0.000000,11.100000,9.437,9.437,,,,,,47.128332,-122.356687
66,1,,,-122.3566783,47.1283117,2025-09-29 20:45:15.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-78.910000,11.200000,4,Rank 4 (RI3),24.410000,0.051550,24.574803,0.000000,12.700000,10.485,10.485,,,,,,47.128332,-122.356687
67,1,,,-122.3566783,47.1283117,2025-09-29 20:45:16.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-76.780000,13.300000,2,Rank 2 (RI1),25.070000,0.018810,25.558140,0.000000,14.100000,9.437,9.437,,,,,,47.128332,-122.356687
68,1,,,-122.3566783,47.1283117,2025-09-29 20:45:17.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-75.650000,13.100000,2,Rank 2 (RI1),26.400000,0.115060,25.064220,0.000000,14.000000,10.485,10.485,,,,,,47.128332,-122.356687
69,1,,,-122.3566783,47.1283117,2025-09-29 20:45:18.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-75.720000,18.400000,2,Rank 2 (RI1),25.630000,14.582659,25.510204,0.000000,13.100000,9.437,9.437,,,,,,47.128331,-122.356684
70,1,,,-122.3566783,47.1283117,2025-09-29 20:45:19.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-77.480000,17.300000,2,Rank 2 (RI1),24.840000,,23.890000,0.000000,13.800000,10.485,10.485,,,,,,47.128330,-122.356675
71,1,,,-122.3566783,47.1283117,2025-09-29 20:45:20.000,_20250929_134414_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-75.890000,14.800000,2,Rank 2 (RI1),24.820000,3.805105,24.824324,0.000000,13.200000,9.437,9.437,,,,,,47.128326,-122.356662
