IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Mobile Info] IMEI,[General] Serving Network,[General] [GPS] Latitude,[General] [GPS] Longitude,[General] Band Classification (formal),[NR5G] [System] NR-ARFCN,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [Power] Tx power (PUSCH Actual),[NR5G] [PCC] [PDSCH] [MIMO] Num of Layer (Mode),[NR5G] [PCC] [Quality Report] RI (Rank Index) (Mode),[NR5G] [RF] SINR,[NR5G] [PCC] [PUSCH] [TB  RB] BLER,[NR5G] [PCC] [PUSCH] [Modulation] MCS (Avg),[General] [GPS] Accumulated Distance,[NR5G] [Quality Report] [CQI] WB CQI (Avg),[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Event] Voice Call Event,[Mobile Info] [Android] Latitude,[Mobile Info] [Android] Longitude
11,1,,,-122.3566850,47.1283233,2025-09-29 21:34:20.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,,520110,583,-72.380000,,,,27.160000,,,0.000000,,,,,,,,,47.127916,-122.356775
12,1,,,-122.3566850,47.1283233,2025-09-29 21:34:21.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,,520110,583,-72.200000,,,,26.640000,,,0.000000,,,,,,,,,47.127916,-122.356775
13,1,,,-122.3566850,47.1283233,2025-09-29 21:34:23.033,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Orig),,
14,1,,,-122.3566850,47.1283233,2025-09-29 21:34:23.033,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Orig Success,,
15,1,,,-122.3566850,47.1283233,2025-09-29 21:34:23.049,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Orig Request,,
16,1,,,-122.3566850,47.1283233,2025-09-29 21:34:22.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,,520110,583,-72.910000,,,,27.710000,,,0.000000,,,,,,,,,47.127916,-122.356775
17,1,,,-122.3566850,47.1283233,2025-09-29 21:34:23.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,,,,,,,,,,,0.000000,,,,,,,,,47.127916,-122.356775
18,1,,,-122.3566850,47.1283233,2025-09-29 21:34:24.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-72.040000,8.200000,1,Rank 3 (RI2),29.740000,8.298555,19.414634,0.000000,12.000000,,,,,,,,47.127916,-122.356775
19,1,,,-122.3566850,47.1283233,2025-09-29 21:34:24.539,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,INVITE,,,,,
20,1,,,-122.3566850,47.1283233,2025-09-29 21:34:24.783,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,100 Trying,,,,
21,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-71.720000,9.800000,2,Rank 2 (RI1),29.040000,0.000000,23.122340,0.000000,12.500000,,,,,,,,47.127916,-122.356775
22,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.074,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,180 Ringing,,,,
23,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.493,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,200 OK,INVITE,,,
24,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.495,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP,,
25,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.495,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP 200Ok,,
26,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.505,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,ACK,,,,,
27,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.515,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP ACK,,
28,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.566,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP,,
29,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.566,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP 200Ok,,
30,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.566,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP ACK,,
31,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.566,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after First Rx RTP,,
32,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.653,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,
33,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.716,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after First Tx RTP,,
34,1,,,-122.3566850,47.1283233,2025-09-29 21:34:26.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-71.370000,10.500000,3,Rank 3 (RI2),30.180000,0.000000,23.065476,0.000000,12.000000,10.485,10.485,,,,,,47.127916,-122.356775
35,1,,,-122.3566850,47.1283233,2025-09-29 21:34:27.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-71.290000,9.300000,3,Rank 3 (RI2),30.140000,0.000000,23.254658,0.000000,11.900000,10.485,10.485,,,,,,47.127916,-122.356775
36,1,,,-122.3566850,47.1283233,2025-09-29 21:34:28.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-70.980000,10.500000,3,Rank 3 (RI2),30.150000,0.000000,22.975758,0.000000,11.500000,9.437,9.437,,,,,,47.127916,-122.356775
37,1,,,-122.3566850,47.1283233,2025-09-29 21:34:29.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-71.290000,11.400000,3,Rank 3 (RI2),30.000000,0.000000,22.842424,0.000000,12.000000,10.485,10.485,,,,,,47.127916,-122.356775
38,1,,,-122.3566850,47.1283233,2025-09-29 21:34:30.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-71.340000,11.900000,3,Rank 3 (RI2),29.780000,0.000000,22.805882,0.000000,11.700000,9.437,9.437,,,,,,47.127916,-122.356775
39,1,,,-122.3566850,47.1283233,2025-09-29 21:34:31.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-72.890000,14.700000,3,Rank 3 (RI2),30.230000,0.000000,22.189024,0.000000,11.400000,10.485,10.485,,,,,,47.127916,-122.356775
40,1,,,-122.3566850,47.1283233,2025-09-29 21:34:32.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-72.550000,14.100000,3,Rank 3 (RI2),29.960000,0.000000,22.526627,0.000000,11.000000,9.437,9.437,,,,,,47.127916,-122.356775
41,1,,,-122.3566850,47.1283233,2025-09-29 21:34:33.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-71.480000,13.200000,3,Rank 3 (RI2),30.930000,1.384154,22.976471,0.000000,11.000000,10.485,10.485,,,,,,47.127916,-122.356775
42,1,,,-122.3566850,47.1283233,2025-09-29 21:34:34.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-70.800000,14.300000,3,Rank 3 (RI2),31.510000,0.000000,22.840909,0.000000,10.500000,9.437,9.437,,,,,,47.127916,-122.356775
43,1,,,-122.3566850,47.1283233,2025-09-29 21:34:35.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-70.710000,17.400000,3,Rank 3 (RI2),31.000000,2.631764,23.648936,0.000000,11.300000,10.485,10.485,,,,,,47.127916,-122.356775
44,1,,,-122.3566850,47.1283233,2025-09-29 21:34:36.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-71.850000,19.500000,3,Rank 3 (RI2),30.090000,0.000000,24.419753,0.000000,11.300000,9.437,9.437,,,,,,47.127916,-122.356775
45,1,,,-122.3566850,47.1283233,2025-09-29 21:34:37.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-72.450000,18.300000,3,Rank 3 (RI2),30.360000,0.000000,25.186667,0.000000,11.500000,10.485,10.485,,,,,,47.127916,-122.356775
46,1,,,-122.3566850,47.1283233,2025-09-29 21:34:38.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-72.100000,16.300000,3,Rank 3 (RI2),30.620000,0.000000,25.057471,0.000000,11.700000,9.437,9.437,,,,,,47.127916,-122.356775
47,1,,,-122.3566850,47.1283233,2025-09-29 21:34:39.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-72.010000,17.000000,3,Rank 3 (RI2),30.120000,0.000000,25.291667,0.000000,10.600000,10.485,10.485,,,,,,47.127916,-122.356775
48,1,,,-122.3566850,47.1283233,2025-09-29 21:34:40.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-72.870000,17.600000,3,Rank 3 (RI2),30.600000,0.000000,25.419753,0.000000,11.300000,10.485,10.485,,,,,,47.127916,-122.356775
49,1,,,-122.3566850,47.1283233,2025-09-29 21:34:41.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-71.990000,17.300000,3,Rank 3 (RI2),30.400000,0.000000,25.291139,0.000000,11.700000,9.437,9.437,,,,,,47.127916,-122.356775
50,1,,,-122.3566850,47.1283233,2025-09-29 21:34:42.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-71.660000,17.400000,3,Rank 3 (RI2),31.320000,2.623606,25.375000,0.000000,11.300000,10.485,10.485,,,,,,47.127916,-122.356775
51,1,,,-122.3566850,47.1283233,2025-09-29 21:34:43.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-72.270000,17.200000,3,Rank 3 (RI2),29.540000,0.000000,25.697368,0.000000,10.700000,9.437,9.437,,,,,,47.127916,-122.356775
52,1,,,-122.3566850,47.1283233,2025-09-29 21:34:44.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-72.580000,15.900000,3,Rank 3 (RI2),29.620000,7.381235,25.789474,0.000000,11.200000,10.485,10.485,,,,,,47.127916,-122.356775
53,1,,,-122.3566850,47.1283233,2025-09-29 21:34:45.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-71.900000,18.000000,3,Rank 3 (RI2),30.420000,12.633780,25.762500,0.000000,11.200000,9.437,9.437,,,,,,47.127916,-122.356775
54,1,,,-122.3566850,47.1283233,2025-09-29 21:34:46.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-71.860000,18.500000,3,Rank 3 (RI2),30.590000,0.000000,25.109589,0.000000,11.200000,10.485,10.485,,,,,,47.127916,-122.356775
55,1,,,-122.3566850,47.1283233,2025-09-29 21:34:47.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-70.910000,18.100000,3,Rank 3 (RI2),32.430000,0.000000,25.084507,0.000000,11.300000,9.437,9.437,,,,,,47.127916,-122.356775
56,1,,,-122.3566850,47.1283233,2025-09-29 21:34:48.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-70.610000,18.300000,3,Rank 3 (RI2),31.970000,9.025257,24.421053,0.000000,11.800000,10.485,10.485,,,,,,47.127916,-122.356775
57,1,,,-122.3566850,47.1283233,2025-09-29 21:34:49.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-70.940000,18.900000,3,Rank 3 (RI2),31.390000,8.522929,24.226667,0.000000,11.800000,9.437,9.437,,,,,,47.127916,-122.356775
58,1,,,-122.3566850,47.1283233,2025-09-29 21:34:50.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-70.660000,17.800000,3,Rank 3 (RI2),30.580000,4.883350,24.149254,0.000000,12.000000,10.485,10.485,,,,,,47.127916,-122.356775
59,1,,,-122.3566850,47.1283233,2025-09-29 21:34:50.480,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.207656,,,,,,
60,1,,,-122.3566850,47.1283233,2025-09-29 21:34:51.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-70.790000,18.900000,3,Rank 3 (RI2),30.770000,1.312447,23.938144,0.000000,11.900000,10.485,9.437,,,,,,47.127916,-122.356775
61,1,,,-122.3566850,47.1283233,2025-09-29 21:34:52.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-70.520000,17.300000,3,Rank 3 (RI2),31.270000,1.632942,23.744681,0.000000,12.000000,9.437,10.485,,,,,,47.127916,-122.356775
62,1,,,-122.3566850,47.1283233,2025-09-29 21:34:53.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-70.640000,17.400000,3,Rank 3 (RI2),31.050000,0.000000,23.833333,0.000000,12.000000,10.485,10.485,,,,,,47.127916,-122.356775
63,1,,,-122.3566850,47.1283233,2025-09-29 21:34:54.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-70.300000,16.300000,3,Rank 3 (RI2),31.160000,0.000000,24.122449,0.000000,12.000000,9.437,9.437,,,,,,47.127916,-122.356775
64,1,,,-122.3566850,47.1283233,2025-09-29 21:34:55.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-71.390000,16.300000,3,Rank 3 (RI2),29.920000,0.000000,23.583333,0.000000,11.700000,10.485,10.485,,,,,,47.127916,-122.356775
65,1,,,-122.3566850,47.1283233,2025-09-29 21:34:56.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-71.230000,16.300000,3,Rank 3 (RI2),29.420000,0.000000,24.280488,0.000000,11.700000,9.437,9.437,,,,,,47.127916,-122.356775
66,1,,,-122.3566850,47.1283233,2025-09-29 21:34:57.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-70.980000,15.700000,3,Rank 3 (RI2),30.370000,13.325206,25.759494,0.000000,11.800000,10.485,10.485,,,,,,47.127916,-122.356775
67,1,,,-122.3566850,47.1283233,2025-09-29 21:34:58.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-70.220000,16.700000,3,Rank 3 (RI2),30.990000,1.981773,25.111111,0.000000,11.700000,9.437,9.437,,,,,,47.127916,-122.356775
68,1,,,-122.3566850,47.1283233,2025-09-29 21:34:59.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-70.350000,16.600000,3,Rank 3 (RI2),31.110000,4.356506,24.364706,0.000000,11.900000,10.485,10.485,,,,,,47.127916,-122.356775
69,1,,,-122.3566850,47.1283233,2025-09-29 21:35:00.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-69.980000,18.000000,3,Rank 3 (RI2),30.750000,0.000000,23.366667,0.000000,12.000000,9.437,9.437,,,,,,47.127916,-122.356775
70,1,,,-122.3566850,47.1283233,2025-09-29 21:35:01.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-70.560000,16.600000,3,Rank 3 (RI2),30.330000,0.000000,24.282353,0.000000,11.700000,10.485,10.485,,,,,,47.127916,-122.356775
71,1,,,-122.3566850,47.1283233,2025-09-29 21:35:02.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-70.760000,17.900000,3,Rank 3 (RI2),30.210000,0.000000,24.369048,0.000000,11.300000,9.437,9.437,,,,,,47.127916,-122.356775
72,1,,,-122.3566850,47.1283233,2025-09-29 21:35:03.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-69.830000,17.500000,3,Rank 3 (RI2),31.270000,0.000000,24.111111,0.000000,11.300000,10.485,10.485,,,,,,47.127916,-122.356775
73,1,,,-122.3566850,47.1283233,2025-09-29 21:35:04.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-70.370000,17.300000,3,Rank 3 (RI2),30.370000,2.434250,25.168539,0.000000,11.500000,9.437,9.437,,,,,,47.127916,-122.356775
74,1,,,-122.3566850,47.1283233,2025-09-29 21:35:05.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-69.850000,16.900000,3,Rank 3 (RI2),31.030000,0.000000,23.887324,0.000000,11.500000,10.485,10.485,,,,,,47.127916,-122.356775
75,1,,,-122.3566850,47.1283233,2025-09-29 21:35:06.000,_20250929_143409_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n41A,520110,583,-71.580000,16.200000,3,Rank 3 (RI2),29.990000,0.000000,25.054795,0.000000,11.300000,10.485,10.485,,,,,,47.127916,-122.356775
