IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Mobile Info] IMEI,[General] Serving Network,[General] [GPS] Latitude,[General] [GPS] Longitude,[General] Band Classification (formal),[NR5G] [System] NR-ARFCN,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [Power] Tx power (PUSCH Actual),[NR5G] [PCC] [PDSCH] [MIMO] Num of Layer (Mode),[NR5G] [PCC] [Quality Report] RI (Rank Index) (Mode),[NR5G] [RF] SINR,[NR5G] [PCC] [PUSCH] [TB  RB] BLER,[NR5G] [PCC] [PUSCH] [Modulation] MCS (Avg),[General] [GPS] Accumulated Distance,[NR5G] [Quality Report] [CQI] WB CQI (Avg),[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Event] Voice Call Event,[Mobile Info] [Android] Latitude,[Mobile Info] [Android] Longitude
26,1,,,-122.3566467,47.1282783,2025-09-29 20:59:15.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128278,-122.356647,n41A,520110,583,-71.180000,6.300000,1,Rank 1 (RI0),28.410000,0.018072,23.878173,0.000000,14.300000,9.437,9.437,,,,,,47.128248,-122.356620
27,1,,,-122.3566483,47.1282567,2025-09-29 20:59:16.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128257,-122.356648,n41A,520110,583,-72.140000,11.300000,1,Rank 1 (RI0),26.980000,0.008576,24.658436,0.000000,14.100000,10.485,10.485,,,,,,47.128225,-122.356622
28,1,,,-122.3566483,47.1282367,2025-09-29 20:59:17.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128237,-122.356648,n41A,520110,583,-70.480000,-1.500000,1,Rank 1 (RI0),28.330000,7.758698,24.351220,0.000000,14.300000,9.437,9.437,,,,,,47.128203,-122.356625
29,1,,,-122.3566517,47.1282217,2025-09-29 20:59:18.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128222,-122.356652,n41A,520110,583,-73.560000,9.000000,1,Rank 1 (RI0),21.850000,1.904375,24.132979,0.000000,13.400000,10.485,10.485,,,,,,47.128184,-122.356624
30,1,,,-122.3566583,47.1282033,2025-09-29 20:59:19.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128203,-122.356658,n41A,520110,583,-69.710000,3.400000,1,Rank 1 (RI0),24.940000,4.051812,24.367187,0.000000,13.900000,9.437,9.437,,,,,,47.128164,-122.356634
31,1,,,-122.3566717,47.1281867,2025-09-29 20:59:20.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128187,-122.356672,n41A,520110,583,-68.600000,14.700000,1,Rank 1 (RI0),26.180000,,24.316239,0.000000,14.000000,10.485,10.485,,,,,,47.128145,-122.356649
32,1,,,-122.3566917,47.1281700,2025-09-29 20:59:21.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128170,-122.356692,n41A,520110,583,-69.770000,10.100000,2,Rank 2 (RI1),26.760000,,24.663551,0.000000,12.400000,9.437,9.437,,,,,,47.128128,-122.356676
33,1,,,-122.3567167,47.1281600,2025-09-29 20:59:22.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128160,-122.356717,n41A,520110,583,-74.800000,19.400000,4,Rank 4 (RI3),25.560000,0.029391,24.643939,0.000000,11.000000,10.485,10.485,,,,,,47.128118,-122.356712
34,1,,,-122.3567550,47.1281550,2025-09-29 20:59:23.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128155,-122.356755,n41A,520110,583,-75.400000,13.000000,4,Rank 4 (RI3),26.520000,0.551587,25.347107,0.000000,10.500000,9.437,10.485,,,,,,47.128116,-122.356758
35,1,,,-122.3568050,47.1281550,2025-09-29 20:59:24.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128155,-122.356805,n41A,520110,583,-74.650000,16.100000,4,Rank 4 (RI3),26.530000,0.497300,25.807143,0.000000,9.900000,10.485,9.437,,,,,,47.128119,-122.356806
36,1,,,-122.3568633,47.1281550,2025-09-29 20:59:25.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128155,-122.356863,n41A,520110,583,-76.390000,10.400000,4,Rank 4 (RI3),25.800000,0.000000,25.550000,0.000000,9.800000,10.485,10.485,,,,,,47.128113,-122.356863
37,1,,,-122.3569217,47.1281567,2025-09-29 20:59:26.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128157,-122.356922,n41A,520110,583,-78.120000,13.400000,4,Rank 4 (RI3),24.020000,3.798822,25.398551,0.000000,8.900000,9.437,9.437,,,,,,47.128109,-122.356920
38,1,,,-122.3569767,47.1281583,2025-09-29 20:59:27.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128158,-122.356977,n41A,520110,583,-74.310000,14.400000,4,Rank 4 (RI3),25.280000,,24.621622,0.000000,8.800000,9.437,10.485,,,,,,47.128108,-122.356969
39,1,,,-122.3570267,47.1281583,2025-09-29 20:59:28.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128158,-122.357027,n41A,520110,583,-72.950000,11.300000,4,Rank 4 (RI3),22.280000,,25.234234,0.000000,8.900000,10.485,9.437,,,,,,47.128106,-122.357011
40,1,,,-122.3570667,47.1281583,2025-09-29 20:59:29.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128158,-122.357067,n41A,520110,583,-73.810000,13.400000,4,Rank 4 (RI3),22.080000,,25.556604,0.100000,8.800000,10.485,10.485,,,,,,47.128103,-122.357048
41,1,,,-122.3571017,47.1281617,2025-09-29 20:59:29.994,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.226208,,,,,,
42,1,,,-122.3571017,47.1281617,2025-09-29 20:59:30.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128162,-122.357102,n41A,520110,583,-74.050000,13.300000,4,Rank 4 (RI3),23.090000,1.579216,25.347368,0.100000,8.800000,9.437,9.437,,,,,,47.128098,-122.357080
43,1,,,-122.3571317,47.1281617,2025-09-29 20:59:31.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128162,-122.357132,n41A,520110,583,-73.850000,7.400000,4,Rank 4 (RI3),25.440000,2.103659,25.398907,0.100000,8.900000,10.485,10.485,,,,,,47.128096,-122.357108
44,1,,,-122.3571533,47.1281633,2025-09-29 20:59:32.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128163,-122.357153,n41A,520110,583,-74.410000,16.400000,4,Rank 4 (RI3),24.070000,0.015286,25.102410,0.100000,8.900000,9.437,9.437,,,,,,47.128093,-122.357126
45,1,,,-122.3571717,47.1281650,2025-09-29 20:59:33.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128165,-122.357172,n41A,520110,583,-78.930000,7.400000,4,Rank 4 (RI3),21.920000,1.024800,25.283333,0.100000,9.000000,10.485,10.485,,,,,,47.128093,-122.357145
46,1,,,-122.3571817,47.1281667,2025-09-29 20:59:34.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128167,-122.357182,n41A,520110,583,-81.110000,16.600000,4,Rank 4 (RI3),21.720000,,24.094340,0.100000,8.900000,9.437,9.437,,,,,,47.128093,-122.357154
47,1,,,-122.3571817,47.1281683,2025-09-29 20:59:35.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128168,-122.357182,n41A,520110,583,-79.640000,3.700000,4,Rank 4 (RI3),22.460000,0.015491,24.881579,0.100000,8.900000,10.485,10.485,,,,,,47.128093,-122.357157
48,1,,,-122.3571783,47.1281700,2025-09-29 20:59:36.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128170,-122.357178,n41A,520110,583,-80.280000,13.000000,4,Rank 4 (RI3),22.110000,0.028889,25.295918,0.100000,9.000000,9.437,10.485,,,,,,47.128093,-122.357157
49,1,,,-122.3571750,47.1281717,2025-09-29 20:59:37.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-80.790000,12.600000,4,Rank 4 (RI3),21.380000,,25.177966,0.100000,8.800000,10.485,9.437,,,,,,47.128093,-122.357157
50,1,,,-122.3571750,47.1281717,2025-09-29 20:59:38.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-79.570000,14.000000,4,Rank 4 (RI3),20.750000,,25.808642,0.100000,8.800000,9.437,10.485,,,,,,47.128093,-122.357157
51,1,,,-122.3571750,47.1281717,2025-09-29 20:59:39.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-80.050000,12.300000,4,Rank 4 (RI3),20.260000,,25.611940,0.100000,8.900000,10.485,9.437,,,,,,47.128093,-122.357157
52,1,,,-122.3571750,47.1281717,2025-09-29 20:59:40.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-79.560000,10.100000,4,Rank 4 (RI3),21.860000,,25.585366,0.100000,8.700000,10.485,10.485,,,,,,47.128093,-122.357157
53,1,,,-122.3571750,47.1281717,2025-09-29 20:59:41.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-79.820000,13.000000,4,Rank 4 (RI3),21.100000,0.010661,25.855263,0.100000,8.800000,9.437,9.437,,,,,,47.128092,-122.357157
54,1,,,-122.3571750,47.1281717,2025-09-29 20:59:42.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-79.720000,6.300000,2,Rank 2 (RI1),21.790000,0.000000,25.495050,0.100000,10.000000,10.485,10.485,,,,,,47.128092,-122.357157
55,1,,,-122.3571750,47.1281717,2025-09-29 20:59:43.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-79.060000,11.900000,2,Rank 2 (RI1),19.760000,0.016491,25.448276,0.100000,10.400000,9.437,9.437,,,,,,47.128092,-122.357157
56,1,,,-122.3571750,47.1281717,2025-09-29 20:59:44.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-77.270000,13.400000,2,Rank 2 (RI1),20.150000,,25.669492,0.100000,10.900000,10.485,10.485,,,,,,47.128092,-122.357157
57,1,,,-122.3571750,47.1281717,2025-09-29 20:59:45.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-77.540000,12.500000,4,Rank 4 (RI3),21.590000,,25.870588,0.100000,8.800000,9.437,9.437,,,,,,47.128093,-122.357157
58,1,,,-122.3571750,47.1281717,2025-09-29 20:59:46.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-81.080000,13.500000,4,Rank 4 (RI3),21.920000,8.153589,26.148571,0.100000,9.000000,10.485,10.485,,,,,,47.128093,-122.357157
59,1,,,-122.3571750,47.1281717,2025-09-29 20:59:47.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-79.700000,10.500000,4,Rank 4 (RI3),22.480000,,25.634615,0.100000,9.200000,9.437,9.437,,,,,,47.128093,-122.357158
60,1,,,-122.3571750,47.1281717,2025-09-29 20:59:48.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-78.260000,2.600000,4,Rank 4 (RI3),22.020000,,26.108108,0.100000,9.100000,10.485,10.485,,,,,,47.128092,-122.357158
61,1,,,-122.3571750,47.1281717,2025-09-29 20:59:49.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-79.330000,9.300000,4,Rank 4 (RI3),20.130000,,26.326797,0.100000,8.900000,9.437,10.485,,,,,,47.128092,-122.357161
62,1,,,-122.3571750,47.1281717,2025-09-29 20:59:49.994,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.171571,,,,,,
63,1,,,-122.3571750,47.1281717,2025-09-29 20:59:50.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-79.310000,10.100000,4,Rank 4 (RI3),21.780000,,25.807692,0.100000,9.100000,10.485,9.437,,,,,,47.128092,-122.357162
64,1,,,-122.3571750,47.1281717,2025-09-29 20:59:51.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-79.300000,6.400000,4,Rank 4 (RI3),22.530000,0.035428,25.038462,0.100000,9.700000,9.437,10.485,,,,,,47.128092,-122.357162
65,1,,,-122.3571750,47.1281717,2025-09-29 20:59:52.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-80.000000,5.900000,4,Rank 4 (RI3),21.790000,,25.245033,0.100000,9.700000,10.485,9.437,,,,,,47.128092,-122.357163
66,1,,,-122.3571750,47.1281717,2025-09-29 20:59:53.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-80.460000,16.600000,4,Rank 4 (RI3),22.550000,0.115137,25.977654,0.100000,9.800000,9.437,10.485,,,,,,47.128092,-122.357163
67,1,,,-122.3571750,47.1281717,2025-09-29 20:59:54.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-80.590000,14.000000,4,Rank 4 (RI3),22.040000,0.097464,25.207547,0.100000,9.800000,10.485,9.437,,,,,,47.128092,-122.357164
68,1,,,-122.3571750,47.1281717,2025-09-29 20:59:55.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-81.520000,8.100000,4,Rank 4 (RI3),21.020000,0.033503,25.281915,0.100000,9.900000,10.485,10.485,,,,,,47.128092,-122.357164
69,1,,,-122.3571750,47.1281717,2025-09-29 20:59:56.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-82.560000,7.300000,4,Rank 4 (RI3),20.410000,,24.970803,0.100000,9.900000,9.437,9.437,,,,,,47.128092,-122.357164
70,1,,,-122.3571750,47.1281717,2025-09-29 20:59:57.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-83.150000,16.100000,4,Rank 4 (RI3),20.300000,,25.769737,0.100000,10.000000,10.485,10.485,,,,,,47.128092,-122.357164
71,1,,,-122.3571750,47.1281717,2025-09-29 20:59:58.000,_20250929_135852_CH06_TMO_5G Auto_VoNR Coverage Test_REF3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n41A,520110,583,-81.930000,6.000000,4,Rank 4 (RI3),21.960000,0.000000,25.144928,0.100000,9.800000,9.437,9.437,,,,,,47.128091,-122.357164
