IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Mobile Info] IMEI,[General] Serving Network,[General] [GPS] Latitude,[General] [GPS] Longitude,[General] Band Classification (formal),[NR5G] [System] NR-ARFCN,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [Power] Tx power (PUSCH Actual),[NR5G] [PCC] [PDSCH] [MIMO] Num of Layer (Mode),[NR5G] [PCC] [Quality Report] RI (Rank Index) (Mode),[NR5G] [RF] SINR,[NR5G] [PCC] [PUSCH] [TB  RB] BLER,[NR5G] [PCC] [PUSCH] [Modulation] MCS (Avg),[General] [GPS] Accumulated Distance,[NR5G] [Quality Report] [CQI] WB CQI (Avg),[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Event] Voice Call Event,[Mobile Info] [Android] Latitude,[Mobile Info] [Android] Longitude
16,1,,,-122.3566783,47.1283117,2025-09-29 20:44:29.204,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Orig Success,,
17,1,,,-122.3566783,47.1283117,2025-09-29 20:44:29.219,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Orig Request,,
18,1,,,-122.3566783,47.1283117,2025-09-29 20:44:30.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-69.490000,,,Rank 2 (RI1),33.900000,,,0.000000,13.000000,,,,,,,,47.127916,-122.356775
19,1,,,-122.3566783,47.1283117,2025-09-29 20:44:30.773,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,INVITE,,,,,
20,1,,,-122.3566783,47.1283117,2025-09-29 20:44:31.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-72.150000,7.800000,2,Rank 2 (RI1),31.690000,0.000000,20.526316,0.000000,12.300000,,,,,,,,47.127916,-122.356775
21,1,,,-122.3566783,47.1283117,2025-09-29 20:44:31.036,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,100 Trying,,,,
22,1,,,-122.3566783,47.1283117,2025-09-29 20:44:31.389,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,180 Ringing,,,,
23,1,,,-122.3566783,47.1283117,2025-09-29 20:44:31.886,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,200 OK,INVITE,,,
24,1,,,-122.3566783,47.1283117,2025-09-29 20:44:31.886,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP,,
25,1,,,-122.3566783,47.1283117,2025-09-29 20:44:31.886,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP 200Ok,,
26,1,,,-122.3566783,47.1283117,2025-09-29 20:44:31.902,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,ACK,,,,,
27,1,,,-122.3566783,47.1283117,2025-09-29 20:44:31.996,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,
28,1,,,-122.3566783,47.1283117,2025-09-29 20:44:31.981,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP,,
29,1,,,-122.3566783,47.1283117,2025-09-29 20:44:31.981,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP 200Ok,,
30,1,,,-122.3566783,47.1283117,2025-09-29 20:44:31.981,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP ACK,,
31,1,,,-122.3566783,47.1283117,2025-09-29 20:44:31.986,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP ACK,,
32,1,,,-122.3566783,47.1283117,2025-09-29 20:44:31.986,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after First Tx RTP,,
33,1,,,-122.3566783,47.1283117,2025-09-29 20:44:32.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-72.160000,8.400000,2,Rank 2 (RI1),31.840000,2.657230,22.290909,0.000000,12.700000,,,,,,,,47.127916,-122.356775
34,1,,,-122.3566783,47.1283117,2025-09-29 20:44:32.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after First Rx RTP,,
35,1,,,-122.3566783,47.1283117,2025-09-29 20:44:33.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-69.960000,12.900000,2,Rank 2 (RI1),33.140000,0.000000,22.555556,0.000000,12.200000,,,,,,,,47.127916,-122.356775
36,1,,,-122.3566783,47.1283117,2025-09-29 20:44:34.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-69.710000,11.700000,2,Rank 2 (RI1),32.260000,0.000000,22.000000,0.000000,12.000000,,,,,,,,47.127916,-122.356775
37,1,,,-122.3566783,47.1283117,2025-09-29 20:44:35.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-70.480000,9.800000,2,Rank 2 (RI1),32.690000,0.000000,20.285714,0.000000,13.500000,,,,,,,,47.127916,-122.356775
38,1,,,-122.3566783,47.1283117,2025-09-29 20:44:36.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-71.140000,9.100000,2,Rank 2 (RI1),32.160000,0.000000,19.600000,0.000000,13.300000,,,,,,,,47.127916,-122.356775
39,1,,,-122.3566783,47.1283117,2025-09-29 20:44:37.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-71.580000,8.900000,2,Rank 2 (RI1),31.410000,0.000000,22.125000,0.000000,13.300000,,,,,,,,47.127916,-122.356775
40,1,,,-122.3566783,47.1283117,2025-09-29 20:44:38.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-71.260000,9.500000,2,Rank 2 (RI1),32.040000,0.000000,21.800000,0.000000,13.200000,,,,,,,,47.127916,-122.356775
41,1,,,-122.3566783,47.1283117,2025-09-29 20:44:39.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-73.000000,6.700000,2,Rank 2 (RI1),30.410000,0.000000,19.800000,0.000000,13.300000,,,,,,,,47.127916,-122.356775
42,1,,,-122.3566783,47.1283117,2025-09-29 20:44:40.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-69.940000,7.900000,2,Rank 2 (RI1),32.090000,0.000000,19.800000,0.000000,12.500000,,,,,,,,47.127916,-122.356775
43,1,,,-122.3566783,47.1283117,2025-09-29 20:44:41.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-69.400000,4.700000,2,Rank 2 (RI1),33.020000,0.000000,20.428571,0.000000,11.900000,,,,,,,,47.127916,-122.356775
44,1,,,-122.3566783,47.1283117,2025-09-29 20:44:42.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-71.510000,1.300000,2,Rank 2 (RI1),32.260000,0.000000,16.600000,0.000000,10.300000,,,,,,,,47.127916,-122.356775
45,1,,,-122.3566783,47.1283117,2025-09-29 20:44:43.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-74.200000,1.400000,2,Rank 2 (RI1),29.030000,0.000000,17.250000,0.000000,10.700000,,,,,,,,47.127916,-122.356775
46,1,,,-122.3566783,47.1283117,2025-09-29 20:44:44.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-74.080000,1.900000,2,Rank 2 (RI1),30.000000,0.000000,17.200000,0.000000,10.700000,,,,,,,,47.127916,-122.356775
47,1,,,-122.3566783,47.1283117,2025-09-29 20:44:45.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-73.920000,6.600000,2,Rank 2 (RI1),28.960000,0.000000,19.500000,0.000000,10.700000,,,,,,,,47.127916,-122.356775
48,1,,,-122.3566783,47.1283117,2025-09-29 20:44:46.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-74.130000,12.700000,2,Rank 2 (RI1),29.570000,0.000000,23.000000,0.000000,11.100000,,,,,,,,47.127916,-122.356775
49,1,,,-122.3566783,47.1283117,2025-09-29 20:44:47.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-73.740000,11.400000,2,Rank 2 (RI1),30.200000,0.000000,22.142857,0.000000,11.700000,,,,,,,,47.127916,-122.356775
50,1,,,-122.3566783,47.1283117,2025-09-29 20:44:48.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-73.220000,14.600000,2,Rank 2 (RI1),31.360000,0.000000,21.355556,0.000000,11.200000,,,,,,,,47.127916,-122.356775
51,1,,,-122.3566783,47.1283117,2025-09-29 20:44:49.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-73.770000,18.400000,3,Rank 3 (RI2),30.450000,0.026228,21.336957,0.000000,10.700000,10.485,10.485,,,,,,47.127916,-122.356775
52,1,,,-122.3566783,47.1283117,2025-09-29 20:44:50.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-71.730000,20.100000,3,Rank 3 (RI2),31.050000,0.000000,20.542169,0.000000,10.800000,10.485,10.485,,,,,,47.127916,-122.356775
53,1,,,-122.3566783,47.1283117,2025-09-29 20:44:50.635,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.111499,,,,,,
54,1,,,-122.3566783,47.1283117,2025-09-29 20:44:51.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-72.010000,20.300000,3,Rank 3 (RI2),31.190000,0.000000,20.172414,0.000000,11.000000,9.437,9.437,,,,,,47.127916,-122.356775
55,1,,,-122.3566783,47.1283117,2025-09-29 20:44:52.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-71.840000,19.500000,3,Rank 3 (RI2),31.160000,0.000000,20.759615,0.000000,10.800000,10.485,10.485,,,,,,47.127916,-122.356775
56,1,,,-122.3566783,47.1283117,2025-09-29 20:44:53.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-71.740000,20.000000,3,Rank 3 (RI2),31.240000,0.000000,20.633663,0.000000,10.400000,9.437,9.437,,,,,,47.127916,-122.356775
57,1,,,-122.3566783,47.1283117,2025-09-29 20:44:54.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-71.450000,19.700000,3,Rank 3 (RI2),30.990000,0.000000,20.415730,0.000000,11.000000,10.485,10.485,,,,,,47.127916,-122.356775
58,1,,,-122.3566783,47.1283117,2025-09-29 20:44:55.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-71.080000,18.500000,3,Rank 3 (RI2),32.330000,0.000000,20.968421,0.000000,10.500000,9.437,9.437,,,,,,47.127916,-122.356775
59,1,,,-122.3566783,47.1283117,2025-09-29 20:44:56.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-70.730000,17.200000,3,Rank 3 (RI2),32.420000,1.397983,21.979381,0.000000,10.800000,10.485,10.485,,,,,,47.127916,-122.356775
60,1,,,-122.3566783,47.1283117,2025-09-29 20:44:57.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-69.920000,18.300000,3,Rank 3 (RI2),32.050000,0.000000,21.582278,0.000000,10.700000,9.437,9.437,,,,,,47.127916,-122.356775
61,1,,,-122.3566783,47.1283117,2025-09-29 20:44:58.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-69.950000,19.600000,3,Rank 3 (RI2),31.560000,0.000000,21.405063,0.000000,9.000000,10.485,10.485,,,,,,47.127916,-122.356775
62,1,,,-122.3566783,47.1283117,2025-09-29 20:44:59.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-68.840000,18.500000,3,Rank 3 (RI2),32.090000,0.000000,23.047059,0.000000,10.500000,9.437,9.437,,,,,,47.127916,-122.356775
63,1,,,-122.3566783,47.1283117,2025-09-29 20:45:00.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-68.760000,18.200000,3,Rank 3 (RI2),32.640000,0.000000,22.739583,0.000000,10.700000,10.485,10.485,,,,,,47.127916,-122.356775
64,1,,,-122.3566783,47.1283117,2025-09-29 20:45:01.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-70.220000,17.200000,3,Rank 3 (RI2),32.390000,0.000000,23.637500,0.000000,11.100000,9.437,9.437,,,,,,47.127916,-122.356775
65,1,,,-122.3566783,47.1283117,2025-09-29 20:45:02.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-70.090000,17.700000,3,Rank 3 (RI2),32.500000,0.000000,23.397260,0.000000,10.500000,10.485,10.485,,,,,,47.127916,-122.356775
66,1,,,-122.3566783,47.1283117,2025-09-29 20:45:03.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-70.830000,18.300000,3,Rank 3 (RI2),31.120000,0.000000,23.792208,0.000000,9.700000,9.437,10.485,,,,,,47.127916,-122.356775
67,1,,,-122.3566783,47.1283117,2025-09-29 20:45:04.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-69.620000,17.000000,3,Rank 3 (RI2),32.870000,0.000000,24.478873,0.000000,11.000000,10.485,9.437,,,,,,47.127916,-122.356775
68,1,,,-122.3566783,47.1283117,2025-09-29 20:45:05.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-68.040000,16.500000,3,Rank 3 (RI2),32.910000,0.000000,25.298701,0.000000,10.100000,10.485,10.485,,,,,,47.127916,-122.356775
69,1,,,-122.3566783,47.1283117,2025-09-29 20:45:06.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-67.800000,15.800000,3,Rank 3 (RI2),32.420000,0.000000,25.426471,0.000000,9.300000,9.437,9.437,,,,,,47.127916,-122.356775
70,1,,,-122.3566783,47.1283117,2025-09-29 20:45:07.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-67.420000,15.400000,3,Rank 3 (RI2),33.200000,0.000000,25.555556,0.000000,10.000000,10.485,10.485,,,,,,47.127916,-122.356775
71,1,,,-122.3566783,47.1283117,2025-09-29 20:45:08.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-67.880000,14.900000,3,Rank 3 (RI2),32.980000,0.000000,25.531250,0.000000,10.800000,9.437,9.437,,,,,,47.127916,-122.356775
72,1,,,-122.3566783,47.1283117,2025-09-29 20:45:09.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-67.920000,15.200000,3,Rank 3 (RI2),32.460000,0.000000,25.500000,0.000000,10.700000,10.485,10.485,,,,,,47.127916,-122.356775
73,1,,,-122.3566783,47.1283117,2025-09-29 20:45:10.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-66.880000,15.000000,3,Rank 3 (RI2),32.310000,0.000000,25.647887,0.000000,10.800000,9.437,9.437,,,,,,47.127916,-122.356775
74,1,,,-122.3566783,47.1283117,2025-09-29 20:45:10.840,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.291975,,,,,,
75,1,,,-122.3566783,47.1283117,2025-09-29 20:45:11.000,_20250929_134414_CH05_TMO_5G Auto_VoNR Coverage Test_DUT3 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n41A,520110,583,-67.570000,14.400000,3,Rank 3 (RI2),30.970000,0.000000,25.272727,0.000000,11.200000,10.485,10.485,,,,,,47.127916,-122.356775
