IMEI : 
IMSI : 
Phone Number : 14254639725
Start Time : 2026-01-22 22:41:27
End Time : 2026-01-22 22:51:49
IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[General] Band Classification,[General] Band Classification (formal),[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[NR5G] [Throughput] PUSCH TP,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP,[Call Test] [Common] [Call average] [NR 5G] [BLER] PUSCH BLER
16,1,,,-121.9018333,47.5468050,2026-01-22 22:41:46.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
17,1,,,-121.9018333,47.5468050,2026-01-22 22:41:47.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
18,1,,,-121.9018333,47.5468050,2026-01-22 22:41:48.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
19,1,,,-121.9018333,47.5468050,2026-01-22 22:41:49.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
20,1,,,-121.9018333,47.5468050,2026-01-22 22:41:52.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
21,1,,,-121.9018333,47.5468050,2026-01-22 22:41:53.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
22,1,,,-121.9018333,47.5468050,2026-01-22 22:41:54.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,23.485,,,,,
23,1,,,-121.9018333,47.5468050,2026-01-22 22:41:55.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,34.344,,,,,
24,1,,,-121.9018333,47.5468050,2026-01-22 22:41:56.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,30.884,,,,,
25,1,,,-121.9018333,47.5468050,2026-01-22 22:41:57.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,27.586,,,,,
26,1,,,-121.9018333,47.5468050,2026-01-22 22:41:58.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,31.513,,,,,
27,1,,,-121.9018333,47.5468050,2026-01-22 22:41:59.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,30.949,,,,,
28,1,,,-121.9018333,47.5468050,2026-01-22 22:42:00.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,39.345,,,,,
29,1,,,-121.9018333,47.5468050,2026-01-22 22:42:01.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,41.493,,,,,
30,1,,,-121.9018333,47.5468050,2026-01-22 22:42:02.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,49.000,,,,,
31,1,,,-121.9018333,47.5468050,2026-01-22 22:42:03.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,44.151,,,,,
32,1,,,-121.9018333,47.5468050,2026-01-22 22:42:04.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
33,1,,,-121.9018333,47.5468050,2026-01-22 22:42:05.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
34,1,,,-121.9018333,47.5468050,2026-01-22 22:42:06.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
35,1,,,-121.9018333,47.5468050,2026-01-22 22:42:07.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
36,1,,,-121.9018333,47.5468050,2026-01-22 22:42:08.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
37,1,,,-121.9018333,47.5468050,2026-01-22 22:42:09.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
38,1,,,-121.9018333,47.5468050,2026-01-22 22:42:10.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
39,1,,,-121.9018333,47.5468050,2026-01-22 22:42:11.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
40,1,,,-121.9018333,47.5468050,2026-01-22 22:42:12.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
41,1,,,-121.9018333,47.5468050,2026-01-22 22:42:13.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
42,1,,,-121.9018333,47.5468050,2026-01-22 22:42:14.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
43,1,,,-121.9018333,47.5468050,2026-01-22 22:42:15.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
44,1,,,-121.9018333,47.5468050,2026-01-22 22:42:16.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
45,1,,,-121.9018333,47.5468050,2026-01-22 22:42:17.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
46,1,,,-121.9018333,47.5468050,2026-01-22 22:42:18.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
47,1,,,-121.9018333,47.5468050,2026-01-22 22:42:19.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
48,1,,,-121.9018333,47.5468050,2026-01-22 22:42:20.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
49,1,,,-121.9018333,47.5468050,2026-01-22 22:42:21.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
50,1,,,-121.9018333,47.5468050,2026-01-22 22:42:22.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
51,1,,,-121.9018333,47.5468050,2026-01-22 22:42:23.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
52,1,,,-121.9018333,47.5468050,2026-01-22 22:42:24.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,35.266,,,,,
53,1,,,-121.9018333,47.5468050,2026-01-22 22:42:25.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,35.342,,,,,
54,1,,,-121.9018333,47.5468050,2026-01-22 22:42:26.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,32.034,,,,,
55,1,,,-121.9018333,47.5468050,2026-01-22 22:42:27.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,40.061,,,,,
56,1,,,-121.9018333,47.5468050,2026-01-22 22:42:28.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,41.851,,,,,
57,1,,,-121.9017900,47.5467983,2026-01-22 22:42:29.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,39.812,,,,,
58,1,,,-121.9017933,47.5467967,2026-01-22 22:42:30.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,33.064,,,,,
59,1,,,-121.9017967,47.5467950,2026-01-22 22:42:31.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,38.119,,,,,
60,1,,,-121.9017983,47.5467933,2026-01-22 22:42:32.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,37.675,,,,,
61,1,,,-121.9018000,47.5467900,2026-01-22 22:42:33.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,37.100,,,,,
62,1,,,-121.9018017,47.5467883,2026-01-22 22:42:34.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
63,1,,,-121.9018017,47.5467883,2026-01-22 22:42:35.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
64,1,,,-121.9018017,47.5467883,2026-01-22 22:42:36.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
65,1,,,-121.9018017,47.5467883,2026-01-22 22:42:37.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
66,1,,,-121.9018017,47.5467883,2026-01-22 22:42:38.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
67,1,,,-121.9018017,47.5467883,2026-01-22 22:42:39.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
68,1,,,-121.9018017,47.5467883,2026-01-22 22:42:40.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
69,1,,,-121.9018017,47.5467883,2026-01-22 22:42:41.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
70,1,,,-121.9018017,47.5467883,2026-01-22 22:42:42.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
71,1,,,-121.9018017,47.5467883,2026-01-22 22:42:43.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
72,1,,,-121.9018017,47.5467883,2026-01-22 22:42:44.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
73,1,,,-121.9018017,47.5467883,2026-01-22 22:42:45.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
74,1,,,-121.9018017,47.5467883,2026-01-22 22:42:46.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
75,1,,,-121.9018017,47.5467883,2026-01-22 22:42:47.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
76,1,,,-121.9018017,47.5467883,2026-01-22 22:42:48.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
77,1,,,-121.9018017,47.5467883,2026-01-22 22:42:49.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
78,1,,,-121.9018017,47.5467883,2026-01-22 22:42:50.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
79,1,,,-121.9018017,47.5467883,2026-01-22 22:42:51.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
80,1,,,-121.9018017,47.5467883,2026-01-22 22:42:53.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
81,1,,,-121.9018017,47.5467883,2026-01-22 22:42:54.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
82,1,,,-121.9018017,47.5467883,2026-01-22 22:42:55.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,23.268,,,,,
83,1,,,-121.9018017,47.5467883,2026-01-22 22:42:56.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,39.964,,,,,
84,1,,,-121.9018017,47.5467883,2026-01-22 22:42:57.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,43.402,,,,,
85,1,,,-121.9018017,47.5467883,2026-01-22 22:42:58.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,40.473,,,,,
86,1,,,-121.9018017,47.5467883,2026-01-22 22:42:59.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,41.244,,,,,
87,1,,,-121.9018017,47.5467883,2026-01-22 22:43:00.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,39.790,,,,,
88,1,,,-121.9018017,47.5467883,2026-01-22 22:43:01.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,32.337,,,,,
89,1,,,-121.9018017,47.5467883,2026-01-22 22:43:02.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,37.859,,,,,
90,1,,,-121.9018017,47.5467883,2026-01-22 22:43:03.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,30.515,,,,,
91,1,,,-121.9018017,47.5467883,2026-01-22 22:43:04.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,34.887,,,,,
92,1,,,-121.9018017,47.5467883,2026-01-22 22:43:05.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
93,1,,,-121.9018017,47.5467883,2026-01-22 22:43:06.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
94,1,,,-121.9018017,47.5467883,2026-01-22 22:43:07.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
95,1,,,-121.9018017,47.5467883,2026-01-22 22:43:08.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
96,1,,,-121.9018017,47.5467883,2026-01-22 22:43:09.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
97,1,,,-121.9018017,47.5467883,2026-01-22 22:43:10.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
98,1,,,-121.9018017,47.5467883,2026-01-22 22:43:11.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
99,1,,,-121.9018017,47.5467883,2026-01-22 22:43:12.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
100,1,,,-121.9018017,47.5467883,2026-01-22 22:43:13.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
101,1,,,-121.9018017,47.5467883,2026-01-22 22:43:14.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
102,1,,,-121.9018017,47.5467883,2026-01-22 22:43:15.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
103,1,,,-121.9018017,47.5467883,2026-01-22 22:43:16.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
104,1,,,-121.9018017,47.5467883,2026-01-22 22:43:17.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
105,1,,,-121.9018017,47.5467883,2026-01-22 22:43:18.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
106,1,,,-121.9018017,47.5467883,2026-01-22 22:43:19.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
107,1,,,-121.9018017,47.5467883,2026-01-22 22:43:20.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
108,1,,,-121.9018017,47.5467883,2026-01-22 22:43:21.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
109,1,,,-121.9018017,47.5467883,2026-01-22 22:43:22.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
110,1,,,-121.9018017,47.5467883,2026-01-22 22:43:23.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
111,1,,,-121.9018017,47.5467883,2026-01-22 22:43:24.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
112,1,,,-121.9018017,47.5467883,2026-01-22 22:43:25.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
113,1,,,-121.9018017,47.5467883,2026-01-22 22:43:26.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,33.086,,,,,
114,1,,,-121.9018017,47.5467883,2026-01-22 22:43:27.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,45.897,,,,,
115,1,,,-121.9018017,47.5467883,2026-01-22 22:43:28.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,49.434,,,,,
116,1,,,-121.9018017,47.5467883,2026-01-22 22:43:29.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,47.015,,,,,
117,1,,,-121.9018017,47.5467883,2026-01-22 22:43:30.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,45.247,,,,,
118,1,,,-121.9018017,47.5467883,2026-01-22 22:43:31.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,48.045,,,,,
119,1,,,-121.9018017,47.5467883,2026-01-22 22:43:32.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,46.744,,,,,
120,1,,,-121.9018017,47.5467883,2026-01-22 22:43:33.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,44.563,,,,,
121,1,,,-121.9018017,47.5467883,2026-01-22 22:43:34.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,45.648,,,,,
122,1,,,-121.9018017,47.5467883,2026-01-22 22:43:35.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,50.953,,,,,
123,1,,,-121.9018017,47.5467883,2026-01-22 22:43:36.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
124,1,,,-121.9018017,47.5467883,2026-01-22 22:43:37.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
125,1,,,-121.9018017,47.5467883,2026-01-22 22:43:38.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
126,1,,,-121.9018017,47.5467883,2026-01-22 22:43:39.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
127,1,,,-121.9018017,47.5467883,2026-01-22 22:43:40.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
128,1,,,-121.9018017,47.5467883,2026-01-22 22:43:41.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
129,1,,,-121.9018017,47.5467883,2026-01-22 22:43:42.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
130,1,,,-121.9018017,47.5467883,2026-01-22 22:43:43.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
131,1,,,-121.9018017,47.5467883,2026-01-22 22:43:44.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
132,1,,,-121.9018017,47.5467883,2026-01-22 22:43:45.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
133,1,,,-121.9018017,47.5467883,2026-01-22 22:43:46.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
134,1,,,-121.9017867,47.5467700,2026-01-22 22:43:47.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
135,1,,,-121.9017850,47.5467717,2026-01-22 22:43:48.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
136,1,,,-121.9017817,47.5467683,2026-01-22 22:43:49.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
137,1,,,-121.9017800,47.5467700,2026-01-22 22:43:50.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
138,1,,,-121.9017800,47.5467700,2026-01-22 22:43:51.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
139,1,,,-121.9017800,47.5467700,2026-01-22 22:43:52.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
140,1,,,-121.9017800,47.5467700,2026-01-22 22:43:53.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
141,1,,,-121.9017800,47.5467700,2026-01-22 22:43:54.000,_20260122_144120_CH02_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
