[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Call Test] [Voice Quality] [Per Rx Clip] Mouth to Ear Delay (Avg)
LTE 3CA,-81.33,92,,,,,,,
LTE 3CA,-82.33,92,,,,,,,
LTE 3CA,-82.33,92,,,,,,,
LTE 3CA,-83,92,,,,,,,
LTE 3CA,-82.17,92,,,,,,,
,,,,,,,,3.876802,0.400438
LTE 3CA,-82.17,92,,,,,,,
LTE 3CA,-82.33,92,,,,,,,
LTE 3CA,-83,92,,,,,,,
LTE 3CA,-83,92,,,,,,,
LTE 3CA,-82.83,92,,,,,,,
LTE 3CA,-83,92,,,,,,,
LTE 3CA,-83.17,92,,,,,,,
LTE 3CA,-83.67,92,,,,,,,
LTE 3CA,-83.67,92,,,,,,,
LTE 3CA,-83.17,92,,,,,,,
LTE 3CA,-82.17,92,,,,,,,
LTE 3CA,-82.67,92,,,,,,,
LTE 3CA,-83.67,92,,,,,,,
LTE 3CA,-82.83,92,,,,,,,
LTE 3CA,-82.83,92,,,,,,,
LTE 3CA,-81.83,92,,,,,,,
LTE 3CA,-81.83,92,,,,,,,
LTE 3CA,-82,92,,,,,,,
LTE 3CA,-82.33,92,,,,,,,
LTE 3CA,-82.17,92,,,,,,,
,,,,,,,,3.854704,0.404583
LTE 3CA,-82.33,92,,,,,,,
LTE 3CA,-82.33,92,,,,,,,
LTE 3CA,-82.33,92,,,,,,,
LTE 3CA,-82.33,92,,,,,,,
LTE 3CA,-82,92,,,,,,,
LTE 3CA,-82.67,92,,,,,,,
LTE 3CA,-82.5,92,,,,,,,
LTE 3CA,-83,92,,,,,,,
LTE 3CA,-83.17,92,,,,,,,
LTE 3CA,-81.33,92,,,,,,,
LTE 3CA,-80.83,92,,,,,,,
LTE 3CA,-80.83,92,,,,,,,
LTE 3CA,-80.83,92,,,,,,,
LTE 3CA,-80.83,92,,,,,,,
LTE 3CA,-81.5,92,,,,,,,
LTE 3CA,-81.33,92,,,,,,,
LTE 3CA,-82,92,,,,,,,
LTE 3CA,-83.67,92,,,,,,,
LTE 3CA,-82.67,92,,,,,,,
LTE 3CA,-82.67,92,,,,,,,
,,,,,,,,3.720493,0.409917
LTE 3CA,-82.67,92,,,,,,,
LTE 3CA,-82,92,,,,,,,
LTE 3CA,-81.83,92,,,,,,,
LTE 3CA,-82.33,92,,,,,,,
LTE 3CA,-82.17,92,,,,,,,
LTE 3CA,-82,92,,,,,,,
LTE 3CA,-82.33,92,,,,,,,
LTE 3CA,-81.83,92,,,,,,,
LTE 2CA,-82.33,92,,,,,,,
LTE 2CA,-82.67,92,,,,,,,
LTE 2CA,-82,92,,,,,,,
LTE 3CA,-82.33,92,,,,,,,
LTE 3CA,-81.83,92,,,,,,,
LTE 3CA,-81.83,92,,,,,,,
LTE 3CA,-81.67,92,,,,,,,
LTE 3CA,-82.17,92,,,,,,,
LTE 3CA,-83.33,92,,,,,,,
LTE 3CA,-83.17,92,,,,,,,
LTE 3CA,-83.67,92,,,,,,,
LTE 3CA,-83.17,92,,,,,,,
,,,,,,,,3.793498,0.407146
LTE 3CA,-83.33,92,,,,,,,
LTE 3CA,-83.5,92,,,,,,,
LTE 3CA,-83.67,92,,,,,,,
LTE 3CA,-83.83,92,,,,,,,
LTE 3CA,-83.67,92,,,,,,,
LTE 3CA,-84.17,92,,,,,,,
LTE 3CA,-82.67,92,,,,,,,
LTE 2CA,-81.33,92,,,,,,,
LTE 3CA,-81,92,,,,,,,
LTE 3CA,-76.5,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75.5,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-76.67,92,,,,,,,
,,,,,,,,3.946292,0.414
LTE 3CA,-77,92,,,,,,,
LTE 3CA,-76.67,92,,,,,,,
LTE 3CA,-77.17,92,,,,,,,
LTE 3CA,-76.67,92,,,,,,,
LTE 3CA,-76.33,92,,,,,,,
LTE 3CA,-76.67,92,,,,,,,
LTE 3CA,-76.33,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
,,,,,,,,3.948632,0.39925
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-77.33,92,,,,,,,
LTE 3CA,-77.33,92,,,,,,,
LTE 3CA,-76.33,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-73.83,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
,,,,,,,,3.770079,0.412687
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-76.67,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
,,,,,,,,3.780674,0.41125
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-75.5,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
,,,,,,,,3.81953,0.416521
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-75.5,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
,,,,,,,,3.545917,0.403646
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-73.83,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.5,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-76.33,92,,,,,,,
,,,,,,,,3.184186,0.422938
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-76.33,92,,,,,,,
LTE 3CA,-76.33,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-76.5,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-77,92,,,,,,,
LTE 3CA,-76.5,92,,,,,,,
LTE 3CA,-76.33,92,,,,,,,
LTE 3CA,-76.33,92,,,,,,,
LTE 3CA,-77.17,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-76.83,92,,,,,,,
LTE 3CA,-77,92,,,,,,,
LTE 3CA,-77.67,92,,,,,,,
LTE 3CA,-76.83,92,,,,,,,
LTE 3CA,-76.67,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
,,,,,,,,3.256415,0.412938
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-76.5,92,,,,,,,
LTE 3CA,-76.5,92,,,,,,,
LTE 3CA,-76.33,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-76.5,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-76.33,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-77.33,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
,,,,,,,,3.991802,0.425229
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-76.5,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-75.5,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
,,,,,,,,3.861077,0.422667
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-73.83,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-75.5,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-76.33,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-76.33,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
,,,,,,,,3.817082,0.377292
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-76.33,92,,,,,,,
LTE 3CA,-76.5,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-76.5,92,,,,,,,
LTE 3CA,-76.33,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
,,,,,,,,3.672001,0.401604
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-75.5,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-76.33,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-76.17,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
,,,,,,,,3.882478,0.405438
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
,,,,,,,,3.930597,0.411021
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-73.67,92,,,,,,,
LTE 3CA,-73.67,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-73.33,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
,,,,,,,,3.986619,0.403417
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-73.67,92,,,,,,,
LTE 3CA,-73.83,92,,,,,,,
LTE 3CA,-73.83,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-73.83,92,,,,,,,
LTE 3CA,-73.67,92,,,,,,,
LTE 3CA,-73.5,92,,,,,,,
LTE 3CA,-73.17,92,,,,,,,
LTE 3CA,-73.83,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
,,,,,,,,3.999882,0.402875
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-73.67,92,,,,,,,
LTE 3CA,-73.83,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-73.67,92,,,,,,,
LTE 3CA,-73.67,92,,,,,,,
LTE 3CA,-73.67,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
,,,,,,,,3.931501,0.417187
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-73.83,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
,,,,,,,,3.97526,0.413896
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-73.83,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-73.83,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
,,,,,,,,3.822502,0.416667
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-75.17,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-76.67,92,,,,,,,
LTE 3CA,-78.5,92,,,,,,,
LTE 3CA,-77.5,92,,,,,,,
LTE 3CA,-77.83,92,,,,,,,
LTE 3CA,-78.17,92,,,,,,,
LTE 3CA,-77.83,92,,,,,,,
,,,,,,,,4.003243,0.403875
LTE 3CA,-77.17,92,,,,,,,
LTE 3CA,-77.17,92,,,,,,,
LTE 3CA,-77.33,92,,,,,,,
LTE 3CA,-77.17,92,,,,,,,
LTE 3CA,-76.83,92,,,,,,,
LTE 3CA,-77.17,92,,,,,,,
LTE 3CA,-78,92,,,,,,,
LTE 3CA,-78,92,,,,,,,
LTE 3CA,-77.5,92,,,,,,,
LTE 3CA,-77.33,92,,,,,,,
LTE 3CA,-77.33,92,,,,,,,
LTE 3CA,-76.83,92,,,,,,,
LTE 3CA,-77,92,,,,,,,
LTE 3CA,-77.67,92,,,,,,,
LTE 3CA,-78.67,92,,,,,,,
LTE 3CA,-78.17,92,,,,,,,
LTE 3CA,-78.5,92,,,,,,,
LTE 3CA,-78.83,92,,,,,,,
LTE 3CA,-77.5,92,,,,,,,
LTE 3CA,-77,92,,,,,,,
,,,,,,,,3.974674,0.413062
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-73.83,92,,,,,,,
LTE 3CA,-74,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.83,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-74.33,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.67,92,,,,,,,
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
LTE 3CA,-74.17,92,,,,,,,
,,,,,,,,3.84074,0.41625
LTE 3CA,-74.5,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-76,92,,,,,,,
LTE 3CA,-76.83,92,,,,,,,
LTE 3CA,-76.5,92,,,,,,,
LTE 3CA,-75.83,92,,,,,,,
LTE 3CA,-76.67,92,,,,,,,
LTE 3CA,-76.67,92,,,,,,,
LTE 3CA,-76.5,92,,,,,,,
LTE 3CA,-77.33,92,,,,,,,
LTE 3CA,-77.17,92,,,,,,,
LTE 3CA,-77.33,92,,,,,,,
LTE 3CA,-76.83,92,,,,,,,
LTE 3CA,-76.67,92,,,,,,,
,,,,,,,,3.99811,0.406813
LTE 3CA,-77,92,,,,,,,
LTE 3CA,-77.17,92,,,,,,,
LTE 3CA,-77.33,92,,,,,,,
LTE 3CA,-76.5,92,,,,,,,
LTE 3CA,-77.5,92,,,,,,,
LTE 3CA,-77.17,92,,,,,,,
LTE 3CA,-75.5,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.33,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-75.67,92,,,,,,,
LTE 3CA,-76.33,92,,,,,,,
LTE 3CA,-76.5,92,,,,,,,
