IMEI : 
IMSI : 
Phone Number : 14254639966
Start Time : 2026-01-22 22:41:27
End Time : 2026-01-22 22:52:06
IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[General] Band Classification,[General] Band Classification (formal),[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[NR5G] [Throughput] PUSCH TP,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP,[Call Test] [Common] [Call average] [NR 5G] [BLER] PUSCH BLER
11,1,,,-121.9018583,47.5467117,2026-01-22 22:41:37.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
12,1,,,-121.9018583,47.5467117,2026-01-22 22:41:38.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
13,1,,,-121.9018583,47.5467117,2026-01-22 22:41:39.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,4.403,,,,,
14,1,,,-121.9018583,47.5467117,2026-01-22 22:41:40.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,36.474,,,,,
15,1,,,-121.9018583,47.5467117,2026-01-22 22:41:41.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,40.874,,,,,
16,1,,,-121.9018583,47.5467117,2026-01-22 22:41:42.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,63.352,,,,,
17,1,,,-121.9018500,47.5466683,2026-01-22 22:41:43.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,38.966,,,,,
18,1,,,-121.9018617,47.5466767,2026-01-22 22:41:44.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,27.039,,,,,
19,1,,,-121.9018683,47.5466800,2026-01-22 22:41:45.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,33.292,,,,,
20,1,,,-121.9018750,47.5466867,2026-01-22 22:41:46.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,29.181,,,,,
21,1,,,-121.9018767,47.5466967,2026-01-22 22:41:47.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,25.341,,,,,
22,1,,,-121.9018850,47.5467117,2026-01-22 22:41:48.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,29.135,,,,,
23,1,,,-121.9018900,47.5467267,2026-01-22 22:41:49.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
24,1,,,-121.9019067,47.5467467,2026-01-22 22:41:50.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
25,1,,,-121.9019300,47.5467667,2026-01-22 22:41:51.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
26,1,,,-121.9019400,47.5467783,2026-01-22 22:41:52.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
27,1,,,-121.9019467,47.5467983,2026-01-22 22:41:53.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
28,1,,,-121.9019583,47.5468200,2026-01-22 22:41:54.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
29,1,,,-121.9019700,47.5468367,2026-01-22 22:41:55.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
30,1,,,-121.9019933,47.5468650,2026-01-22 22:41:56.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
31,1,,,-121.9019950,47.5468767,2026-01-22 22:41:57.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
32,1,,,-121.9019983,47.5468883,2026-01-22 22:41:58.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
33,1,,,-121.9019950,47.5468883,2026-01-22 22:41:59.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
34,1,,,-121.9019967,47.5468950,2026-01-22 22:42:00.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
35,1,,,-121.9020033,47.5469050,2026-01-22 22:42:01.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
36,1,,,-121.9020017,47.5469017,2026-01-22 22:42:02.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
37,1,,,-121.9019950,47.5468850,2026-01-22 22:42:03.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
38,1,,,-121.9019900,47.5468917,2026-01-22 22:42:04.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
39,1,,,-121.9018433,47.5467267,2026-01-22 22:42:05.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
40,1,,,-121.9018050,47.5466850,2026-01-22 22:42:06.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
41,1,,,-121.9017933,47.5466783,2026-01-22 22:42:07.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
42,1,,,-121.9017850,47.5466633,2026-01-22 22:42:08.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
43,1,,,-121.9017833,47.5466500,2026-01-22 22:42:09.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
44,1,,,-121.9017900,47.5466283,2026-01-22 22:42:10.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
45,1,,,-121.9017950,47.5466117,2026-01-22 22:42:11.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,23.062,,,,,
46,1,,,-121.9017983,47.5466017,2026-01-22 22:42:12.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,41.276,,,,,
47,1,,,-121.9017967,47.5466033,2026-01-22 22:42:13.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,25.839,,,,,
48,1,,,-121.9017933,47.5466083,2026-01-22 22:42:14.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,42.068,,,,,
49,1,,,-121.9017900,47.5466150,2026-01-22 22:42:15.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,30.417,,,,,
50,1,,,-121.9017900,47.5466150,2026-01-22 22:42:16.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,33.889,,,,,
51,1,,,-121.9018183,47.5466450,2026-01-22 22:42:17.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,32.934,,,,,
52,1,,,-121.9018233,47.5466433,2026-01-22 22:42:18.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,30.699,,,,,
53,1,,,-121.9018350,47.5466450,2026-01-22 22:42:19.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,33.227,,,,,
54,1,,,-121.9018383,47.5466517,2026-01-22 22:42:20.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,34.149,,,,,
55,1,,,-121.9018400,47.5466500,2026-01-22 22:42:21.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
56,1,,,-121.9018450,47.5466500,2026-01-22 22:42:22.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
57,1,,,-121.9018483,47.5466517,2026-01-22 22:42:23.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
58,1,,,-121.9018583,47.5466517,2026-01-22 22:42:24.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
59,1,,,-121.9018733,47.5466483,2026-01-22 22:42:25.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
60,1,,,-121.9018850,47.5466367,2026-01-22 22:42:26.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
61,1,,,-121.9018850,47.5466417,2026-01-22 22:42:27.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
62,1,,,-121.9018817,47.5466517,2026-01-22 22:42:28.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
63,1,,,-121.9018817,47.5466550,2026-01-22 22:42:29.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
64,1,,,-121.9018817,47.5466550,2026-01-22 22:42:30.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
65,1,,,-121.9018817,47.5466550,2026-01-22 22:42:31.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
66,1,,,-121.9018817,47.5466550,2026-01-22 22:42:32.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
67,1,,,-121.9018817,47.5466550,2026-01-22 22:42:33.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
68,1,,,-121.9018817,47.5466550,2026-01-22 22:42:34.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
69,1,,,-121.9018817,47.5466550,2026-01-22 22:42:35.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
70,1,,,-121.9018683,47.5467067,2026-01-22 22:42:36.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
71,1,,,-121.9018667,47.5467050,2026-01-22 22:42:37.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
72,1,,,-121.9018683,47.5467067,2026-01-22 22:42:38.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
73,1,,,-121.9018667,47.5467183,2026-01-22 22:42:39.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
74,1,,,-121.9018667,47.5467183,2026-01-22 22:42:40.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
75,1,,,-121.9018667,47.5467183,2026-01-22 22:42:41.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
76,1,,,-121.9018667,47.5467183,2026-01-22 22:42:42.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,35.679,,,,,
77,1,,,-121.9018667,47.5467183,2026-01-22 22:42:43.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,69.850,,,,,
78,1,,,-121.9018667,47.5467183,2026-01-22 22:42:44.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,74.589,,,,,
79,1,,,-121.9018667,47.5467183,2026-01-22 22:42:45.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,60.531,,,,,
80,1,,,-121.9018667,47.5467183,2026-01-22 22:42:46.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,61.453,,,,,
81,1,,,-121.9018667,47.5467183,2026-01-22 22:42:47.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,61.638,,,,,
82,1,,,-121.9018667,47.5467183,2026-01-22 22:42:48.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,62.658,,,,,
83,1,,,-121.9018667,47.5467183,2026-01-22 22:42:49.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,59.718,,,,,
84,1,,,-121.9018667,47.5467183,2026-01-22 22:42:50.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,70.859,,,,,
85,1,,,-121.9018667,47.5467183,2026-01-22 22:42:51.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,69.600,,,,,
86,1,,,-121.9018667,47.5467183,2026-01-22 22:42:52.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
87,1,,,-121.9018200,47.5467067,2026-01-22 22:42:53.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
88,1,,,-121.9018117,47.5467117,2026-01-22 22:42:54.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
89,1,,,-121.9018000,47.5467133,2026-01-22 22:42:55.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
90,1,,,-121.9017967,47.5467150,2026-01-22 22:42:56.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
91,1,,,-121.9018000,47.5467117,2026-01-22 22:42:57.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
92,1,,,-121.9018000,47.5467117,2026-01-22 22:42:58.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
93,1,,,-121.9018000,47.5467117,2026-01-22 22:42:59.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
94,1,,,-121.9018150,47.5466783,2026-01-22 22:43:00.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
95,1,,,-121.9018217,47.5466600,2026-01-22 22:43:01.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
96,1,,,-121.9018333,47.5466517,2026-01-22 22:43:02.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
97,1,,,-121.9018417,47.5466467,2026-01-22 22:43:03.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
98,1,,,-121.9018483,47.5466500,2026-01-22 22:43:04.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
99,1,,,-121.9018517,47.5466533,2026-01-22 22:43:05.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
100,1,,,-121.9018500,47.5466567,2026-01-22 22:43:06.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
101,1,,,-121.9018500,47.5466567,2026-01-22 22:43:07.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
102,1,,,-121.9018500,47.5466567,2026-01-22 22:43:08.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
103,1,,,-121.9018583,47.5466500,2026-01-22 22:43:09.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
104,1,,,-121.9018467,47.5466533,2026-01-22 22:43:10.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
105,1,,,-121.9018417,47.5466533,2026-01-22 22:43:11.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
106,1,,,-121.9018300,47.5466483,2026-01-22 22:43:12.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
107,1,,,-121.9018200,47.5466417,2026-01-22 22:43:13.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
108,1,,,-121.9018000,47.5466367,2026-01-22 22:43:14.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,41.558,,,,,
109,1,,,-121.9017783,47.5466217,2026-01-22 22:43:15.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,56.474,,,,,
110,1,,,-121.9017567,47.5466250,2026-01-22 22:43:16.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,39.258,,,,,
111,1,,,-121.9017450,47.5466333,2026-01-22 22:43:17.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,49.195,,,,,
112,1,,,-121.9017367,47.5466300,2026-01-22 22:43:18.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,55.563,,,,,
113,1,,,-121.9017333,47.5466267,2026-01-22 22:43:19.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,69.394,,,,,
114,1,,,-121.9017333,47.5466267,2026-01-22 22:43:20.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,63.699,,,,,
115,1,,,-121.9017333,47.5466267,2026-01-22 22:43:21.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,66.997,,,,,
116,1,,,-121.9017333,47.5466267,2026-01-22 22:43:22.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,59.620,,,,,
117,1,,,-121.9017333,47.5466267,2026-01-22 22:43:23.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,65.109,,,,,
118,1,,,-121.9017333,47.5466267,2026-01-22 22:43:24.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
119,1,,,-121.9017817,47.5466633,2026-01-22 22:43:25.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
120,1,,,-121.9017983,47.5466650,2026-01-22 22:43:26.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
121,1,,,-121.9018100,47.5466733,2026-01-22 22:43:27.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
122,1,,,-121.9018283,47.5466767,2026-01-22 22:43:28.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
123,1,,,-121.9018383,47.5466767,2026-01-22 22:43:29.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
124,1,,,-121.9018383,47.5466767,2026-01-22 22:43:30.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
125,1,,,-121.9018383,47.5466767,2026-01-22 22:43:31.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
126,1,,,-121.9018767,47.5466867,2026-01-22 22:43:32.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
127,1,,,-121.9018833,47.5466883,2026-01-22 22:43:33.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
128,1,,,-121.9018583,47.5466783,2026-01-22 22:43:34.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
129,1,,,-121.9018750,47.5466750,2026-01-22 22:43:35.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
130,1,,,-121.9018883,47.5466833,2026-01-22 22:43:36.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
131,1,,,-121.9018950,47.5466917,2026-01-22 22:43:37.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
132,1,,,-121.9018950,47.5467017,2026-01-22 22:43:38.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
133,1,,,-121.9018950,47.5467067,2026-01-22 22:43:39.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
134,1,,,-121.9018950,47.5467067,2026-01-22 22:43:40.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
135,1,,,-121.9018950,47.5467067,2026-01-22 22:43:41.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
136,1,,,-121.9018950,47.5467067,2026-01-22 22:43:42.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
137,1,,,-121.9018950,47.5467067,2026-01-22 22:43:43.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
138,1,,,-121.9018700,47.5466783,2026-01-22 22:43:44.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,,,,,,
139,1,,,-121.9018733,47.5466850,2026-01-22 22:43:45.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,32.945,,,,,
140,1,,,-121.9018717,47.5466750,2026-01-22 22:43:46.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,36.015,,,,,
141,1,,,-121.9018700,47.5466617,2026-01-22 22:43:47.000,_20260122_144120_CH01_TMO_5GAUTO_UDP DL 400M for 10S_L3_SEA.dml,,,,,,,,49.163,,,,,
