IMEI : 
IMSI : 
Phone Number : 14254725501
Start Time : 2026-01-26 22:58:27
End Time : 2026-01-26 23:08:13
IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Call Test] [Voice Quality] [Per Rx Clip] Mouth to Ear Delay (Avg)
39,1,,,-121.9314830,47.5244923,2026-01-26 22:59:05.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
40,1,,,-121.9314830,47.5244923,2026-01-26 22:59:06.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
41,1,,,-121.9314830,47.5244923,2026-01-26 22:59:07.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
42,1,,,-121.9314830,47.5244923,2026-01-26 22:59:08.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
43,1,,,-121.9314830,47.5244923,2026-01-26 22:59:09.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
44,1,,,-121.9314830,47.5244923,2026-01-26 22:59:10.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
45,1,,,-121.9314830,47.5244923,2026-01-26 22:59:11.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
46,1,,,-121.9314830,47.5244923,2026-01-26 22:59:12.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
47,1,,,-121.9314830,47.5244923,2026-01-26 22:59:13.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
48,1,,,-121.9314830,47.5244923,2026-01-26 22:59:14.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
49,1,,,-121.9314830,47.5244923,2026-01-26 22:59:15.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
50,1,,,-121.9314830,47.5244923,2026-01-26 22:59:16.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
51,1,,,-121.9314830,47.5244923,2026-01-26 22:59:17.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
52,1,,,-121.9314830,47.5244923,2026-01-26 22:59:18.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
53,1,,,-121.9314830,47.5244923,2026-01-26 22:59:19.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
54,1,,,-121.9314830,47.5244923,2026-01-26 22:59:20.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
55,1,,,-121.9314830,47.5244923,2026-01-26 22:59:21.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
56,1,,,-121.9314830,47.5244923,2026-01-26 22:59:22.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
57,1,,,-121.9314830,47.5244923,2026-01-26 22:59:23.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
58,1,,,-121.9314830,47.5244923,2026-01-26 22:59:24.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
59,1,,,-121.9314830,47.5244923,2026-01-26 22:59:25.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
60,1,,,-121.9314830,47.5244923,2026-01-26 22:59:26.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
61,1,,,-121.9314830,47.5244923,2026-01-26 22:59:27.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
62,1,,,-121.9314830,47.5244923,2026-01-26 22:59:28.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
63,1,,,-121.9314830,47.5244923,2026-01-26 22:59:29.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
64,1,,,-121.9314830,47.5244923,2026-01-26 22:59:30.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
65,1,,,-121.9314830,47.5244923,2026-01-26 22:59:31.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
66,1,,,-121.9314830,47.5244923,2026-01-26 22:59:32.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
67,1,,,-121.9314830,47.5244923,2026-01-26 22:59:33.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
68,1,,,-121.9314830,47.5244923,2026-01-26 22:59:34.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
69,1,,,-121.9314830,47.5244923,2026-01-26 22:59:35.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
70,1,,,-121.9314830,47.5244923,2026-01-26 22:59:36.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
71,1,,,-121.9314830,47.5244923,2026-01-26 22:59:37.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
72,1,,,-121.9314830,47.5244923,2026-01-26 22:59:38.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
73,1,,,-121.9314830,47.5244923,2026-01-26 22:59:39.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
74,1,,,-121.9314830,47.5244923,2026-01-26 22:59:40.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
75,1,,,-121.9314830,47.5244923,2026-01-26 22:59:41.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
76,1,,,-121.9314830,47.5244923,2026-01-26 22:59:42.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
77,1,,,-121.9314830,47.5244923,2026-01-26 22:59:43.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
78,1,,,-121.9314830,47.5244923,2026-01-26 22:59:44.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
79,1,,,-121.9314830,47.5244923,2026-01-26 22:59:45.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
80,1,,,-121.9314830,47.5244923,2026-01-26 22:59:46.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
81,1,,,-121.9314830,47.5244923,2026-01-26 22:59:47.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
82,1,,,-121.9314830,47.5244923,2026-01-26 22:59:48.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
83,1,,,-121.9314830,47.5244923,2026-01-26 22:59:49.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
84,1,,,-121.9314830,47.5244923,2026-01-26 22:59:50.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
85,1,,,-121.9314830,47.5244923,2026-01-26 22:59:51.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
86,1,,,-121.9314830,47.5244923,2026-01-26 22:59:52.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
87,1,,,-121.9314830,47.5244923,2026-01-26 22:59:53.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
88,1,,,-121.9314830,47.5244923,2026-01-26 22:59:54.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
89,1,,,-121.9314830,47.5244923,2026-01-26 22:59:55.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
90,1,,,-121.9314830,47.5244923,2026-01-26 22:59:56.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
91,1,,,-121.9314830,47.5244923,2026-01-26 22:59:57.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
92,1,,,-121.9314830,47.5244923,2026-01-26 22:59:58.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
93,1,,,-121.9314830,47.5244923,2026-01-26 22:59:59.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
94,1,,,-121.9314830,47.5244923,2026-01-26 23:00:00.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
95,1,,,-121.9314830,47.5244923,2026-01-26 23:00:01.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
96,1,,,-121.9314830,47.5244923,2026-01-26 23:00:02.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
97,1,,,-121.9314830,47.5244923,2026-01-26 23:00:03.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
98,1,,,-121.9314830,47.5244923,2026-01-26 23:00:04.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
99,1,,,-121.9314830,47.5244923,2026-01-26 23:00:05.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
100,1,,,-121.9314830,47.5244923,2026-01-26 23:00:06.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
101,1,,,-121.9314830,47.5244923,2026-01-26 23:00:07.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
102,1,,,-121.9314830,47.5244923,2026-01-26 23:00:08.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
103,1,,,-121.9314830,47.5244923,2026-01-26 23:00:09.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
104,1,,,-121.9314830,47.5244923,2026-01-26 23:00:10.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
105,1,,,-121.9314830,47.5244923,2026-01-26 23:00:11.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
106,1,,,-121.9314830,47.5244923,2026-01-26 23:00:12.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
107,1,,,-121.9314830,47.5244923,2026-01-26 23:00:13.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
108,1,,,-121.9314830,47.5244923,2026-01-26 23:00:14.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
109,1,,,-121.9314830,47.5244923,2026-01-26 23:00:15.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
110,1,,,-121.9314830,47.5244923,2026-01-26 23:00:16.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
111,1,,,-121.9314830,47.5244923,2026-01-26 23:00:17.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
112,1,,,-121.9314830,47.5244923,2026-01-26 23:00:18.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
113,1,,,-121.9314830,47.5244923,2026-01-26 23:00:19.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
114,1,,,-121.9314830,47.5244923,2026-01-26 23:00:20.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
115,1,,,-121.9314830,47.5244923,2026-01-26 23:00:21.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
116,1,,,-121.9314830,47.5244923,2026-01-26 23:00:22.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
117,1,,,-121.9314830,47.5244923,2026-01-26 23:00:23.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
118,1,,,-121.9314830,47.5244923,2026-01-26 23:00:24.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
119,1,,,-121.9314830,47.5244923,2026-01-26 23:00:25.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
120,1,,,-121.9314830,47.5244923,2026-01-26 23:00:26.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
121,1,,,-121.9314830,47.5244923,2026-01-26 23:00:27.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
122,1,,,-121.9314830,47.5244923,2026-01-26 23:00:28.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
123,1,,,-121.9314830,47.5244923,2026-01-26 23:00:29.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
124,1,,,-121.9314830,47.5244923,2026-01-26 23:00:30.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
125,1,,,-121.9314830,47.5244923,2026-01-26 23:00:31.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
126,1,,,-121.9314830,47.5244923,2026-01-26 23:00:32.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
127,1,,,-121.9314830,47.5244923,2026-01-26 23:00:33.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
128,1,,,-121.9314830,47.5244923,2026-01-26 23:00:34.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
129,1,,,-121.9314830,47.5244923,2026-01-26 23:00:35.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
130,1,,,-121.9314830,47.5244923,2026-01-26 23:00:36.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
131,1,,,-121.9314830,47.5244923,2026-01-26 23:00:37.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
132,1,,,-121.9314830,47.5244923,2026-01-26 23:00:38.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
133,1,,,-121.9314830,47.5244923,2026-01-26 23:00:39.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
134,1,,,-121.9314830,47.5244923,2026-01-26 23:00:40.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
135,1,,,-121.9314830,47.5244923,2026-01-26 23:00:41.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
136,1,,,-121.9314830,47.5244923,2026-01-26 23:00:42.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
137,1,,,-121.9314830,47.5244923,2026-01-26 23:00:43.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
138,1,,,-121.9314830,47.5244923,2026-01-26 23:00:44.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
139,1,,,-121.9314830,47.5244923,2026-01-26 23:00:45.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
140,1,,,-121.9314830,47.5244923,2026-01-26 23:00:46.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
141,1,,,-121.9314830,47.5244923,2026-01-26 23:00:47.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
142,1,,,-121.9314830,47.5244923,2026-01-26 23:00:48.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
143,1,,,-121.9314830,47.5244923,2026-01-26 23:00:49.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
144,1,,,-121.9314830,47.5244923,2026-01-26 23:00:50.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
145,1,,,-121.9314830,47.5244923,2026-01-26 23:00:51.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
146,1,,,-121.9314830,47.5244923,2026-01-26 23:00:52.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
147,1,,,-121.9314830,47.5244923,2026-01-26 23:00:53.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
148,1,,,-121.9314830,47.5244923,2026-01-26 23:00:54.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
149,1,,,-121.9314830,47.5244923,2026-01-26 23:00:55.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,25,594,,,
150,1,,,-121.9314830,47.5244923,2026-01-26 23:00:56.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,NR SA,,,,,,,,,
