IMEI : 
IMSI : 
Phone Number : 14254725501
Start Time : 2026-01-27 02:19:53
End Time : 2026-01-27 02:28:12
IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Call Test] [Voice Quality] [Per Rx Clip] Mouth to Ear Delay (Avg)
17,1,,,-121.9331852,47.5260322,2026-01-27 02:20:09.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
18,1,,,-121.9331852,47.5260322,2026-01-27 02:20:10.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
19,1,,,-121.9331852,47.5260322,2026-01-27 02:20:11.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
20,1,,,-121.9331852,47.5260322,2026-01-27 02:20:12.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
21,1,,,-121.9331852,47.5260322,2026-01-27 02:20:13.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
22,1,,,-121.9331852,47.5260322,2026-01-27 02:20:14.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
23,1,,,-121.9331852,47.5260322,2026-01-27 02:20:15.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
24,1,,,-121.9331852,47.5260322,2026-01-27 02:20:16.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
25,1,,,-121.9331852,47.5260322,2026-01-27 02:20:17.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
26,1,,,-121.9331852,47.5260322,2026-01-27 02:20:18.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
27,1,,,-121.9331852,47.5260322,2026-01-27 02:20:19.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
28,1,,,-121.9331852,47.5260322,2026-01-27 02:20:20.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
29,1,,,-121.9331852,47.5260322,2026-01-27 02:20:21.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
30,1,,,-121.9331852,47.5260322,2026-01-27 02:20:22.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
31,1,,,-121.9331852,47.5260322,2026-01-27 02:20:23.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
32,1,,,-121.9331852,47.5260322,2026-01-27 02:20:24.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
33,1,,,-121.9331852,47.5260322,2026-01-27 02:20:25.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
34,1,,,-121.9331852,47.5260322,2026-01-27 02:20:26.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
35,1,,,-121.9331852,47.5260322,2026-01-27 02:20:27.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
36,1,,,-121.9331852,47.5260322,2026-01-27 02:20:28.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,,,,25,594,,,
37,1,,,-121.9331852,47.5260322,2026-01-27 02:20:29.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
38,1,,,-121.9331852,47.5260322,2026-01-27 02:20:30.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
39,1,,,-121.9331852,47.5260322,2026-01-27 02:20:30.225,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,,,,-115.493488,,,,,4.341689,1.335875
40,1,,,-121.9331852,47.5260322,2026-01-27 02:20:31.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
41,1,,,-121.9331852,47.5260322,2026-01-27 02:20:32.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
42,1,,,-121.9331852,47.5260322,2026-01-27 02:20:33.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
43,1,,,-121.9331852,47.5260322,2026-01-27 02:20:34.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
44,1,,,-121.9331852,47.5260322,2026-01-27 02:20:35.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
45,1,,,-121.9331852,47.5260322,2026-01-27 02:20:36.037,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,,,,,,,,4.210000,,
46,1,,,-121.9331852,47.5260322,2026-01-27 02:20:36.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
47,1,,,-121.9331852,47.5260322,2026-01-27 02:20:37.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
48,1,,,-121.9331852,47.5260322,2026-01-27 02:20:38.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
49,1,,,-121.9331852,47.5260322,2026-01-27 02:20:39.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
50,1,,,-121.9331852,47.5260322,2026-01-27 02:20:40.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
51,1,,,-121.9331852,47.5260322,2026-01-27 02:20:41.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
52,1,,,-121.9331852,47.5260322,2026-01-27 02:20:42.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
53,1,,,-121.9331852,47.5260322,2026-01-27 02:20:43.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
54,1,,,-121.9331852,47.5260322,2026-01-27 02:20:44.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
55,1,,,-121.9331852,47.5260322,2026-01-27 02:20:45.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
56,1,,,-121.9331852,47.5260322,2026-01-27 02:20:46.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
57,1,,,-121.9331852,47.5260322,2026-01-27 02:20:47.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
58,1,,,-121.9331852,47.5260322,2026-01-27 02:20:48.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
59,1,,,-121.9331852,47.5260322,2026-01-27 02:20:49.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
60,1,,,-121.9331852,47.5260322,2026-01-27 02:20:50.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
61,1,,,-121.9331852,47.5260322,2026-01-27 02:20:50.335,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,,,,-120.510116,,,,,4.294624,1.351750
62,1,,,-121.9331852,47.5260322,2026-01-27 02:20:51.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
63,1,,,-121.9331852,47.5260322,2026-01-27 02:20:52.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
64,1,,,-121.9331852,47.5260322,2026-01-27 02:20:53.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
65,1,,,-121.9331852,47.5260322,2026-01-27 02:20:54.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
66,1,,,-121.9331852,47.5260322,2026-01-27 02:20:55.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
67,1,,,-121.9331852,47.5260322,2026-01-27 02:20:56.021,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,,,,,,,,2.870000,,
68,1,,,-121.9331852,47.5260322,2026-01-27 02:20:56.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
69,1,,,-121.9331852,47.5260322,2026-01-27 02:20:57.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
70,1,,,-121.9331852,47.5260322,2026-01-27 02:20:58.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
71,1,,,-121.9314830,47.5244923,2026-01-27 02:20:59.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
72,1,,,-121.9314830,47.5244923,2026-01-27 02:21:00.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
73,1,,,-121.9314830,47.5244923,2026-01-27 02:21:01.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
74,1,,,-121.9314830,47.5244923,2026-01-27 02:21:02.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
75,1,,,-121.9314830,47.5244923,2026-01-27 02:21:03.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
76,1,,,-121.9314830,47.5244923,2026-01-27 02:21:04.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
77,1,,,-121.9314830,47.5244923,2026-01-27 02:21:05.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
78,1,,,-121.9314830,47.5244923,2026-01-27 02:21:06.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
79,1,,,-121.9314830,47.5244923,2026-01-27 02:21:07.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
80,1,,,-121.9314830,47.5244923,2026-01-27 02:21:08.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,,,,,
81,1,,,-121.9314830,47.5244923,2026-01-27 02:21:09.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,,,,,
82,1,,,-121.9314830,47.5244923,2026-01-27 02:21:10.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,,,,,
83,1,,,-121.9314830,47.5244923,2026-01-27 02:21:10.396,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,,,,-123.574333,,,,,1.110978,3.496625
84,1,,,-121.9314830,47.5244923,2026-01-27 02:21:11.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,,,,,
85,1,,,-121.9314830,47.5244923,2026-01-27 02:21:12.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,,,,,
86,1,,,-121.9314830,47.5244923,2026-01-27 02:21:13.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,,,,,
87,1,,,-121.9314830,47.5244923,2026-01-27 02:21:14.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,,,,,
88,1,,,-121.9314830,47.5244923,2026-01-27 02:21:15.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,,,,,
89,1,,,-121.9314830,47.5244923,2026-01-27 02:21:16.021,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,,,,,,,,3.950000,,
90,1,,,-121.9314830,47.5244923,2026-01-27 02:21:16.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,,,,,
91,1,,,-121.9314830,47.5244923,2026-01-27 02:21:17.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,,,,,
92,1,,,-121.9314830,47.5244923,2026-01-27 02:21:18.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
93,1,,,-121.9314830,47.5244923,2026-01-27 02:21:19.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,,,,,
94,1,,,-121.9314830,47.5244923,2026-01-27 02:21:20.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
95,1,,,-121.9314830,47.5244923,2026-01-27 02:21:21.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
96,1,,,-121.9314830,47.5244923,2026-01-27 02:21:22.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
97,1,,,-121.9314830,47.5244923,2026-01-27 02:21:23.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
98,1,,,-121.9314830,47.5244923,2026-01-27 02:21:24.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
99,1,,,-121.9314830,47.5244923,2026-01-27 02:21:25.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
100,1,,,-121.9314830,47.5244923,2026-01-27 02:21:26.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
101,1,,,-121.9314830,47.5244923,2026-01-27 02:21:27.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
102,1,,,-121.9314830,47.5244923,2026-01-27 02:21:28.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR SA,,0,,,25,594,,,
103,1,,,-121.9314830,47.5244923,2026-01-27 02:21:29.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
104,1,,,-121.9314830,47.5244923,2026-01-27 02:21:30.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
105,1,,,-121.9314830,47.5244923,2026-01-27 02:21:30.271,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,,,,-118.687393,,,,,1.076626,-2.940057
106,1,,,-121.9314830,47.5244923,2026-01-27 02:21:31.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
107,1,,,-121.9314830,47.5244923,2026-01-27 02:21:32.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
108,1,,,-121.9314830,47.5244923,2026-01-27 02:21:33.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
109,1,,,-121.9314830,47.5244923,2026-01-27 02:21:34.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
110,1,,,-121.9314830,47.5244923,2026-01-27 02:21:35.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
111,1,,,-121.9314830,47.5244923,2026-01-27 02:21:36.037,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,,,,,,,,2.200000,,
112,1,,,-121.9314830,47.5244923,2026-01-27 02:21:36.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
113,1,,,-121.9314830,47.5244923,2026-01-27 02:21:37.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
114,1,,,-121.9314830,47.5244923,2026-01-27 02:21:38.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
115,1,,,-121.9314830,47.5244923,2026-01-27 02:21:39.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
116,1,,,-121.9314830,47.5244923,2026-01-27 02:21:40.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
117,1,,,-121.9314830,47.5244923,2026-01-27 02:21:41.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
118,1,,,-121.9314830,47.5244923,2026-01-27 02:21:42.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
119,1,,,-121.9314830,47.5244923,2026-01-27 02:21:43.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
120,1,,,-121.9314830,47.5244923,2026-01-27 02:21:44.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
121,1,,,-121.9314830,47.5244923,2026-01-27 02:21:45.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
122,1,,,-121.9314830,47.5244923,2026-01-27 02:21:46.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
123,1,,,-121.9314830,47.5244923,2026-01-27 02:21:47.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
124,1,,,-121.9314830,47.5244923,2026-01-27 02:21:48.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
125,1,,,-121.9314830,47.5244923,2026-01-27 02:21:49.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
126,1,,,-121.9314830,47.5244923,2026-01-27 02:21:50.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
127,1,,,-121.9314830,47.5244923,2026-01-27 02:21:50.210,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,,,,-113.827852,,,,,4.290136,1.141375
128,1,,,-121.9314830,47.5244923,2026-01-27 02:21:51.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
129,1,,,-121.9314830,47.5244923,2026-01-27 02:21:52.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
130,1,,,-121.9314830,47.5244923,2026-01-27 02:21:53.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
131,1,,,-121.9314830,47.5244923,2026-01-27 02:21:54.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
132,1,,,-121.9314830,47.5244923,2026-01-27 02:21:55.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
133,1,,,-121.9314830,47.5244923,2026-01-27 02:21:56.021,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,,,,,,,,4.050000,,
134,1,,,-121.9314830,47.5244923,2026-01-27 02:21:56.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
135,1,,,-121.9314830,47.5244923,2026-01-27 02:21:57.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
136,1,,,-121.9314830,47.5244923,2026-01-27 02:21:58.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
137,1,,,-121.9314830,47.5244923,2026-01-27 02:21:59.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
138,1,,,-121.9314830,47.5244923,2026-01-27 02:22:00.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
139,1,,,-121.9314830,47.5244923,2026-01-27 02:22:01.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
140,1,,,-121.9314830,47.5244923,2026-01-27 02:22:02.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
141,1,,,-121.9314830,47.5244923,2026-01-27 02:22:03.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
142,1,,,-121.9314830,47.5244923,2026-01-27 02:22:04.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
143,1,,,-121.9314830,47.5244923,2026-01-27 02:22:05.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
144,1,,,-121.9314830,47.5244923,2026-01-27 02:22:06.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
145,1,,,-121.9314830,47.5244923,2026-01-27 02:22:07.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
146,1,,,-121.9314830,47.5244923,2026-01-27 02:22:08.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
147,1,,,-121.9314830,47.5244923,2026-01-27 02:22:09.000,_20260126_181949_CH02_TMO_5GNR_WFC_REF_TC-172-R2.dml,NR NSA,,0,,,25,594,,,
