IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Mobile Info] IMEI,[General] Serving Network,[General] [GPS] Latitude,[General] [GPS] Longitude,[General] Band Classification (formal),[NR5G] [System] NR-ARFCN,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [Power] Tx power (PUSCH Actual),[NR5G] [PCC] [PDSCH] [MIMO] Num of Layer (Mode),[NR5G] [PCC] [Quality Report] RI (Rank Index) (Mode),[NR5G] [RF] SINR,[NR5G] [PCC] [PUSCH] [TB  RB] BLER,[NR5G] [PCC] [PUSCH] [Modulation] MCS (Avg),[General] [GPS] Accumulated Distance,[NR5G] [Quality Report] [CQI] WB CQI (Avg),[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Event] Voice Call Event,[Mobile Info] [Android] Latitude,[Mobile Info] [Android] Longitude
11,1,,,-122.3565633,47.1284250,2025-09-29 21:15:06.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,,,,,,,Rank 1 (RI0),,,,0.000000,,,,,,,,,47.128334,-122.356665
12,1,,,-122.3565633,47.1284250,2025-09-29 21:15:07.007,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Orig),,
13,1,,,-122.3565633,47.1284250,2025-09-29 21:15:07.007,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Orig Success,,
14,1,,,-122.3565633,47.1284250,2025-09-29 21:15:07.022,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Orig Request,,
15,1,,,-122.3565633,47.1284250,2025-09-29 21:15:07.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-62.290000,,,,20.210000,,6.000000,0.000000,,,,,,,,,47.128334,-122.356665
16,1,,,-122.3565633,47.1284250,2025-09-29 21:15:07.190,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,INVITE,,,,,
17,1,,,-122.3565633,47.1284250,2025-09-29 21:15:08.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-62.820000,3.600000,1,Rank 1 (RI0),20.090000,1.069701,17.572072,0.000000,13.000000,,,,,,,,47.128334,-122.356665
18,1,,,-122.3565633,47.1284250,2025-09-29 21:15:08.447,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,200 OK,,,,
19,1,,,-122.3565633,47.1284250,2025-09-29 21:15:09.085,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,
20,1,,,-122.3565633,47.1284250,2025-09-29 21:15:09.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-64.350000,15.600000,2,Rank 2 (RI1),20.060000,1.114887,18.852055,0.000000,12.300000,10.485,10.485,,,,,,47.128334,-122.356665
21,1,,,-122.3565633,47.1284250,2025-09-29 21:15:10.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-64.880000,6.100000,2,Rank 2 (RI1),20.160000,0.537328,17.116279,0.000000,10.100000,10.485,10.485,,,,,,47.128334,-122.356665
22,1,,,-122.3565633,47.1284250,2025-09-29 21:15:11.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-64.670000,10.100000,2,Rank 2 (RI1),20.380000,0.541471,16.778689,0.000000,10.000000,9.437,9.437,,,,,,47.128334,-122.356665
23,1,,,-122.3565633,47.1284250,2025-09-29 21:15:12.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-65.450000,12.300000,2,Rank 2 (RI1),20.680000,0.258244,15.820290,0.000000,10.200000,10.485,10.485,,,,,,47.128334,-122.356665
24,1,,,-122.3565633,47.1284250,2025-09-29 21:15:13.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-65.570000,5.600000,2,Rank 2 (RI1),20.980000,0.294835,16.240964,0.000000,10.000000,9.437,9.437,,,,,,47.128334,-122.356665
25,1,,,-122.3565633,47.1284250,2025-09-29 21:15:14.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-65.260000,13.600000,2,Rank 2 (RI1),21.050000,1.139321,16.162921,0.000000,9.600000,10.485,10.485,,,,,,47.128334,-122.356665
26,1,,,-122.3565633,47.1284250,2025-09-29 21:15:15.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-65.150000,7.900000,2,Rank 2 (RI1),20.590000,0.589652,16.683432,0.000000,10.500000,9.437,9.437,,,,,,47.128334,-122.356665
27,1,,,-122.3565633,47.1284250,2025-09-29 21:15:16.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-66.600000,8.000000,2,Rank 2 (RI1),19.950000,2.403806,14.995565,0.000000,9.500000,10.485,10.485,,,,,,47.128334,-122.356665
28,1,,,-122.3565633,47.1284250,2025-09-29 21:15:17.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-66.200000,17.400000,2,Rank 2 (RI1),20.940000,2.167285,14.841226,0.000000,10.400000,9.437,9.437,,,,,,47.128334,-122.356665
29,1,,,-122.3565633,47.1284250,2025-09-29 21:15:18.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-65.670000,10.600000,2,Rank 2 (RI1),20.660000,0.125770,17.612040,0.000000,11.000000,10.485,10.485,,,,,,47.128334,-122.356665
30,1,,,-122.3565633,47.1284250,2025-09-29 21:15:19.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-65.280000,15.900000,2,Rank 2 (RI1),20.900000,6.168629,15.290419,0.000000,10.400000,9.437,9.437,,,,,,47.128334,-122.356665
31,1,,,-122.3565633,47.1284250,2025-09-29 21:15:20.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-64.760000,14.600000,2,Rank 2 (RI1),20.610000,1.512843,17.379433,0.000000,10.400000,10.485,10.485,,,,,,47.128334,-122.356665
32,1,,,-122.3565633,47.1284250,2025-09-29 21:15:21.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-65.040000,9.600000,2,Rank 2 (RI1),20.510000,0.173587,18.239437,0.000000,10.200000,9.437,9.437,,,,,,47.128334,-122.356665
33,1,,,-122.3565633,47.1284250,2025-09-29 21:15:22.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-65.630000,16.000000,2,Rank 2 (RI1),20.410000,0.482577,17.586572,0.000000,10.600000,10.485,10.485,,,,,,47.128334,-122.356665
34,1,,,-122.3565633,47.1284250,2025-09-29 21:15:23.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-65.420000,5.900000,2,Rank 2 (RI1),20.630000,5.065994,17.301435,0.000000,11.000000,9.437,10.485,,,,,,47.128334,-122.356665
35,1,,,-122.3565633,47.1284250,2025-09-29 21:15:24.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-64.730000,9.900000,2,Rank 2 (RI1),21.410000,3.651644,14.325373,0.000000,11.500000,10.485,9.437,,,,,,47.128334,-122.356665
36,1,,,-122.3565633,47.1284250,2025-09-29 21:15:25.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-65.150000,12.300000,2,Rank 2 (RI1),20.100000,3.372453,15.255102,0.000000,10.700000,9.437,10.485,,,,,,47.128334,-122.356665
37,1,,,-122.3565633,47.1284250,2025-09-29 21:15:26.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-64.820000,6.800000,2,Rank 2 (RI1),20.940000,1.385983,13.318302,0.000000,10.500000,10.485,9.437,,,,,,47.128334,-122.356665
38,1,,,-122.3565633,47.1284250,2025-09-29 21:15:27.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-64.550000,12.000000,2,Rank 2 (RI1),21.350000,4.684055,15.313099,0.000000,11.400000,10.485,10.485,,,,,,47.128334,-122.356665
39,1,,,-122.3565633,47.1284250,2025-09-29 21:15:28.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-64.620000,12.800000,2,Rank 2 (RI1),21.340000,1.596926,15.241259,0.000000,10.800000,9.437,9.437,,,,,,47.128334,-122.356665
40,1,,,-122.3565633,47.1284250,2025-09-29 21:15:29.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-64.200000,8.800000,2,Rank 2 (RI1),22.020000,4.451307,16.370000,0.000000,12.100000,10.485,10.485,,,,,,47.128334,-122.356665
41,1,,,-122.3565633,47.1284250,2025-09-29 21:15:30.133,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.288214,,,,,,
42,1,,,-122.3565633,47.1284250,2025-09-29 21:15:30.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-63.960000,13.300000,2,Rank 2 (RI1),23.180000,4.849497,16.457237,0.000000,12.700000,9.437,9.437,,,,,,47.128334,-122.356665
43,1,,,-122.3565633,47.1284250,2025-09-29 21:15:31.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-64.160000,12.000000,2,Rank 2 (RI1),22.820000,0.418245,15.114198,0.000000,10.200000,10.485,10.485,,,,,,47.128335,-122.356665
44,1,,,-122.3565633,47.1284250,2025-09-29 21:15:32.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-64.350000,4.200000,2,Rank 2 (RI1),23.270000,2.269408,16.512111,0.000000,12.000000,9.437,9.437,,,,,,47.128335,-122.356665
45,1,,,-122.3565633,47.1284250,2025-09-29 21:15:33.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-64.590000,14.900000,2,Rank 2 (RI1),23.530000,1.117251,16.264881,0.000000,9.900000,10.485,10.485,,,,,,47.128335,-122.356665
46,1,,,-122.3565633,47.1284250,2025-09-29 21:15:34.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-64.480000,7.000000,2,Rank 2 (RI1),23.440000,3.426864,14.936877,0.000000,11.200000,9.437,9.437,,,,,,47.128335,-122.356665
47,1,,,-122.3565633,47.1284250,2025-09-29 21:15:35.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-64.430000,6.300000,1,Rank 1 (RI0),23.240000,2.739607,14.522222,0.000000,12.400000,10.485,10.485,,,,,,47.128335,-122.356665
48,1,,,-122.3565633,47.1284250,2025-09-29 21:15:36.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-64.430000,15.900000,1,Rank 2 (RI1),22.710000,0.962694,14.613419,0.000000,12.100000,9.437,10.485,,,,,,47.128335,-122.356665
49,1,,,-122.3565633,47.1284250,2025-09-29 21:15:37.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-64.140000,8.200000,2,Rank 2 (RI1),22.820000,2.144353,15.117264,0.000000,9.600000,10.485,9.437,,,,,,47.128335,-122.356665
50,1,,,-122.3565633,47.1284250,2025-09-29 21:15:38.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-64.810000,7.000000,2,Rank 2 (RI1),21.550000,2.247330,16.276000,0.000000,10.000000,9.437,10.485,,,,,,47.128335,-122.356665
51,1,,,-122.3565633,47.1284250,2025-09-29 21:15:39.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-65.700000,16.500000,1,Rank 1 (RI0),20.160000,4.155605,17.016077,0.000000,12.800000,10.485,9.437,,,,,,47.128335,-122.356665
52,1,,,-122.3565633,47.1284250,2025-09-29 21:15:40.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-66.430000,5.600000,1,Rank 1 (RI0),20.090000,7.264533,15.623656,0.000000,12.900000,10.485,10.485,,,,,,47.128335,-122.356665
53,1,,,-122.3565633,47.1284250,2025-09-29 21:15:41.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-67.040000,14.400000,2,Rank 2 (RI1),20.220000,4.636181,16.067308,0.000000,11.700000,9.437,9.437,,,,,,47.128335,-122.356665
54,1,,,-122.3565633,47.1284250,2025-09-29 21:15:42.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-66.230000,13.300000,1,Rank 1 (RI0),20.730000,4.204741,14.030928,0.000000,14.100000,10.485,10.485,,,,,,47.128335,-122.356665
55,1,,,-122.3565633,47.1284250,2025-09-29 21:15:43.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-66.140000,8.600000,1,Rank 1 (RI0),21.350000,8.681889,16.800000,0.000000,14.000000,9.437,9.437,,,,,,47.128335,-122.356665
56,1,,,-122.3565633,47.1284250,2025-09-29 21:15:44.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-65.750000,13.000000,2,Rank 2 (RI1),20.690000,4.747179,18.098291,0.000000,11.300000,10.485,10.485,,,,,,47.128335,-122.356665
57,1,,,-122.3565633,47.1284250,2025-09-29 21:15:45.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-66.730000,12.700000,1,Rank 1 (RI0),19.600000,4.000704,14.867089,0.000000,13.800000,9.437,9.437,,,,,,47.128335,-122.356665
58,1,,,-122.3565633,47.1284250,2025-09-29 21:15:46.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-67.320000,8.100000,1,Rank 1 (RI0),19.980000,2.812330,15.264151,0.000000,13.600000,10.485,10.485,,,,,,47.128335,-122.356665
59,1,,,-122.3565633,47.1284250,2025-09-29 21:15:47.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-66.270000,13.900000,1,Rank 1 (RI0),20.360000,6.080551,14.154110,0.000000,13.400000,9.437,9.437,,,,,,47.128335,-122.356665
60,1,,,-122.3565633,47.1284250,2025-09-29 21:15:48.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-66.670000,7.100000,2,Rank 2 (RI1),21.320000,4.851980,13.302260,0.000000,11.200000,10.485,10.485,,,,,,47.128335,-122.356665
61,1,,,-122.3565633,47.1284250,2025-09-29 21:15:49.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-67.210000,10.200000,2,Rank 2 (RI1),22.440000,6.598249,14.664577,0.000000,12.100000,9.437,10.485,,,,,,47.128335,-122.356668
62,1,,,-122.3565633,47.1284250,2025-09-29 21:15:50.272,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.333829,,,,,,
63,1,,,-122.3565633,47.1284250,2025-09-29 21:15:50.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-67.730000,17.000000,2,Rank 2 (RI1),21.630000,1.646439,15.964516,0.000000,11.800000,10.485,9.437,,,,,,47.128333,-122.356676
64,1,,,-122.3565633,47.1284250,2025-09-29 21:15:51.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n71A,125290,587,-67.800000,10.300000,1,Rank 1 (RI0),20.820000,1.721125,14.628571,0.000000,12.800000,9.437,10.485,,,,,,47.128326,-122.356687
65,1,,,-122.3566883,47.1284000,2025-09-29 21:15:52.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128400,-122.356688,n71A,125290,587,-68.240000,8.500000,1,Rank 1 (RI0),20.870000,0.110742,15.974194,0.000000,14.000000,10.485,9.437,,,,,,47.128313,-122.356711
66,1,,,-122.3567017,47.1283900,2025-09-29 21:15:53.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128390,-122.356702,n71A,125290,587,-67.160000,13.000000,2,Rank 1 (RI0),21.270000,0.136619,17.647541,0.000000,12.600000,9.437,10.485,,,,,,47.128301,-122.356727
67,1,,,-122.3567067,47.1283700,2025-09-29 21:15:54.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128370,-122.356707,n71A,125290,587,-66.630000,16.200000,1,Rank 1 (RI0),20.540000,0.325502,16.061856,0.000000,13.000000,10.485,9.437,,,,,,47.128289,-122.356721
68,1,,,-122.3567017,47.1283517,2025-09-29 21:15:55.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128352,-122.356702,n71A,125290,587,-66.510000,9.900000,2,Rank 2 (RI1),20.000000,0.215821,17.154839,0.000000,10.500000,10.485,10.485,,,,,,47.128277,-122.356708
69,1,,,-122.3566917,47.1283333,2025-09-29 21:15:56.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128333,-122.356692,n71A,125290,587,-67.260000,16.100000,2,Rank 2 (RI1),20.410000,0.208605,17.207171,0.000000,11.000000,9.437,9.437,,,,,,47.128273,-122.356693
70,1,,,-122.3566767,47.1283183,2025-09-29 21:15:57.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128318,-122.356677,n71A,125290,587,-65.560000,7.400000,2,Rank 2 (RI1),23.860000,5.035690,15.423792,0.000000,11.000000,10.485,10.485,,,,,,47.128262,-122.356683
71,1,,,-122.3566617,47.1283017,2025-09-29 21:15:58.000,_20250929_141452_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128302,-122.356662,n71A,125290,587,-65.800000,10.800000,2,Rank 2 (RI1),20.920000,4.304173,15.272455,0.000000,10.200000,9.437,9.437,,,,,,47.128238,-122.356668
