IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Mobile Info] IMEI,[General] Serving Network,[General] [GPS] Latitude,[General] [GPS] Longitude,[General] Band Classification (formal),[NR5G] [System] NR-ARFCN,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [Power] Tx power (PUSCH Actual),[NR5G] [PCC] [PDSCH] [MIMO] Num of Layer (Mode),[NR5G] [PCC] [Quality Report] RI (Rank Index) (Mode),[NR5G] [RF] SINR,[NR5G] [PCC] [PUSCH] [TB  RB] BLER,[NR5G] [PCC] [PUSCH] [Modulation] MCS (Avg),[General] [GPS] Accumulated Distance,[NR5G] [Quality Report] [CQI] WB CQI (Avg),[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Event] Voice Call Event,[Mobile Info] [Android] Latitude,[Mobile Info] [Android] Longitude
11,1,,,-122.3566783,47.1283117,2025-09-29 20:44:28.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.400000,,,,24.850000,,,0.000000,,,,,,,,,47.128332,-122.356689
12,1,,,-122.3566783,47.1283117,2025-09-29 20:44:29.008,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Orig),,
13,1,,,-122.3566783,47.1283117,2025-09-29 20:44:29.008,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Orig Success,,
14,1,,,-122.3566783,47.1283117,2025-09-29 20:44:29.023,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Orig Request,,
15,1,,,-122.3566783,47.1283117,2025-09-29 20:44:29.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,,,,,,,,,,,0.000000,,,,,,,,,47.128332,-122.356689
16,1,,,-122.3566783,47.1283117,2025-09-29 20:44:29.394,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,INVITE,,,,,
17,1,,,-122.3566783,47.1283117,2025-09-29 20:44:30.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-58.580000,-10.000000,1,Rank 1 (RI0),23.930000,40.066830,18.930233,0.000000,12.600000,,,,,,,,47.128332,-122.356689
18,1,,,-122.3566783,47.1283117,2025-09-29 20:44:30.445,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,200 OK,,,,
19,1,,,-122.3566783,47.1283117,2025-09-29 20:44:30.883,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,
20,1,,,-122.3566783,47.1283117,2025-09-29 20:44:31.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.910000,1.600000,2,Rank 2 (RI1),24.330000,11.724173,16.835749,0.000000,11.200000,10.485,10.485,,,,,,47.128332,-122.356689
21,1,,,-122.3566783,47.1283117,2025-09-29 20:44:32.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.820000,-1.300000,2,Rank 2 (RI1),24.720000,5.318886,14.608571,0.000000,11.800000,9.437,10.485,,,,,,47.128332,-122.356689
22,1,,,-122.3566783,47.1283117,2025-09-29 20:44:33.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.380000,12.500000,2,Rank 2 (RI1),25.920000,6.532276,14.202186,0.000000,11.000000,10.485,9.437,,,,,,47.128332,-122.356689
23,1,,,-122.3566783,47.1283117,2025-09-29 20:44:34.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.440000,1.200000,2,Rank 2 (RI1),25.950000,4.413478,14.178470,0.000000,10.500000,9.437,10.485,,,,,,47.128332,-122.356689
24,1,,,-122.3566783,47.1283117,2025-09-29 20:44:35.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.400000,6.900000,2,Rank 2 (RI1),25.990000,3.849316,14.307895,0.000000,10.900000,10.485,9.437,,,,,,47.128332,-122.356689
25,1,,,-122.3566783,47.1283117,2025-09-29 20:44:36.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.330000,9.200000,2,Rank 2 (RI1),26.300000,3.949162,14.085227,0.000000,10.600000,10.485,10.485,,,,,,47.128332,-122.356689
26,1,,,-122.3566783,47.1283117,2025-09-29 20:44:37.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.590000,-2.200000,2,Rank 2 (RI1),26.050000,2.815837,14.169761,0.000000,10.500000,9.437,9.437,,,,,,47.128332,-122.356689
27,1,,,-122.3566783,47.1283117,2025-09-29 20:44:38.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.310000,3.800000,2,Rank 2 (RI1),25.460000,4.476958,14.445783,0.000000,10.200000,10.485,10.485,,,,,,47.128332,-122.356689
28,1,,,-122.3566783,47.1283117,2025-09-29 20:44:39.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-58.970000,2.400000,2,Rank 2 (RI1),25.350000,2.138111,14.414330,0.000000,10.200000,9.437,9.437,,,,,,47.128332,-122.356689
29,1,,,-122.3566783,47.1283117,2025-09-29 20:44:40.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-60.190000,-0.100000,2,Rank 2 (RI1),25.620000,2.695408,14.248503,0.000000,10.000000,10.485,10.485,,,,,,47.128332,-122.356689
30,1,,,-122.3566783,47.1283117,2025-09-29 20:44:41.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.620000,9.900000,1,Rank 1 (RI0),26.360000,0.305953,13.358730,0.000000,12.400000,9.437,9.437,,,,,,47.128332,-122.356689
31,1,,,-122.3566783,47.1283117,2025-09-29 20:44:42.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-58.710000,6.300000,2,Rank 2 (RI1),26.060000,1.555403,15.541516,0.000000,11.200000,10.485,10.485,,,,,,47.128332,-122.356689
32,1,,,-122.3566783,47.1283117,2025-09-29 20:44:43.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-58.150000,8.500000,1,Rank 2 (RI1),25.700000,5.493421,15.636364,0.000000,12.200000,9.437,9.437,,,,,,47.128332,-122.356689
33,1,,,-122.3566783,47.1283117,2025-09-29 20:44:44.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-58.180000,5.900000,2,Rank 2 (RI1),25.760000,2.751213,15.543919,0.000000,11.100000,10.485,10.485,,,,,,47.128332,-122.356689
34,1,,,-122.3566783,47.1283117,2025-09-29 20:44:45.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-58.200000,4.700000,2,Rank 2 (RI1),26.210000,4.706662,15.368254,0.000000,11.300000,9.437,10.485,,,,,,47.128332,-122.356689
35,1,,,-122.3566783,47.1283117,2025-09-29 20:44:46.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-58.080000,9.000000,2,Rank 2 (RI1),26.180000,2.514893,14.160606,0.000000,12.700000,10.485,9.437,,,,,,47.128332,-122.356689
36,1,,,-122.3566783,47.1283117,2025-09-29 20:44:47.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-57.910000,9.100000,2,Rank 2 (RI1),26.470000,2.048249,15.521311,0.000000,10.800000,10.485,10.485,,,,,,47.128332,-122.356689
37,1,,,-122.3566783,47.1283117,2025-09-29 20:44:48.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-57.880000,7.900000,2,Rank 2 (RI1),26.260000,3.142695,16.440120,0.000000,9.800000,9.437,9.437,,,,,,47.128332,-122.356689
38,1,,,-122.3566783,47.1283117,2025-09-29 20:44:49.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-58.550000,13.900000,2,Rank 2 (RI1),25.760000,4.137347,16.447099,0.000000,9.800000,10.485,10.485,,,,,,47.128332,-122.356689
39,1,,,-122.3566783,47.1283117,2025-09-29 20:44:49.975,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.288272,,,,,,
40,1,,,-122.3566783,47.1283117,2025-09-29 20:44:50.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.420000,10.000000,2,Rank 2 (RI1),25.090000,3.978735,18.000000,0.000000,10.700000,9.437,9.437,,,,,,47.128332,-122.356689
41,1,,,-122.3566783,47.1283117,2025-09-29 20:44:51.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.790000,2.000000,2,Rank 2 (RI1),25.070000,1.604650,14.896552,0.000000,10.000000,10.485,10.485,,,,,,47.128332,-122.356689
42,1,,,-122.3566783,47.1283117,2025-09-29 20:44:52.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.770000,11.000000,2,Rank 2 (RI1),25.240000,1.426012,14.545455,0.000000,10.000000,9.437,9.437,,,,,,47.128332,-122.356689
43,1,,,-122.3566783,47.1283117,2025-09-29 20:44:53.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-60.160000,5.000000,2,Rank 2 (RI1),24.950000,2.793255,15.299003,0.000000,10.600000,10.485,10.485,,,,,,47.128332,-122.356689
44,1,,,-122.3566783,47.1283117,2025-09-29 20:44:54.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-60.350000,2.100000,1,Rank 1 (RI0),24.780000,1.949270,14.516779,0.000000,14.500000,9.437,9.437,,,,,,47.128332,-122.356689
45,1,,,-122.3566783,47.1283117,2025-09-29 20:44:55.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.840000,11.900000,1,Rank 1 (RI0),24.580000,4.958304,14.245614,0.000000,13.100000,10.485,10.485,,,,,,47.128332,-122.356689
46,1,,,-122.3566783,47.1283117,2025-09-29 20:44:56.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.720000,-0.500000,2,Rank 2 (RI1),24.250000,0.893663,13.905229,0.000000,10.300000,9.437,9.437,,,,,,47.128332,-122.356689
47,1,,,-122.3566783,47.1283117,2025-09-29 20:44:57.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.980000,5.300000,1,Rank 1 (RI0),23.840000,3.872817,15.236162,0.000000,13.100000,10.485,10.485,,,,,,47.128332,-122.356689
48,1,,,-122.3566783,47.1283117,2025-09-29 20:44:58.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.780000,11.400000,2,Rank 2 (RI1),23.060000,3.926574,14.953560,0.000000,11.700000,9.437,10.485,,,,,,47.128332,-122.356689
49,1,,,-122.3566783,47.1283117,2025-09-29 20:44:59.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-60.060000,4.400000,2,Rank 2 (RI1),22.420000,3.685181,14.485342,0.000000,11.200000,10.485,9.437,,,,,,47.128332,-122.356689
50,1,,,-122.3566783,47.1283117,2025-09-29 20:45:00.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.900000,14.900000,2,Rank 2 (RI1),23.750000,5.952780,15.089796,0.000000,11.600000,9.437,10.485,,,,,,47.128332,-122.356689
51,1,,,-122.3566783,47.1283117,2025-09-29 20:45:01.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-58.200000,5.000000,2,Rank 2 (RI1),24.030000,0.083790,15.081505,0.000000,10.100000,10.485,9.437,,,,,,47.128332,-122.356689
52,1,,,-122.3566783,47.1283117,2025-09-29 20:45:02.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-58.880000,10.400000,2,Rank 2 (RI1),23.700000,2.825045,14.940141,0.000000,11.000000,9.437,10.485,,,,,,47.128332,-122.356689
53,1,,,-122.3566783,47.1283117,2025-09-29 20:45:03.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.610000,13.300000,2,Rank 2 (RI1),24.080000,3.250499,14.984709,0.000000,12.300000,10.485,9.437,,,,,,47.128332,-122.356689
54,1,,,-122.3566783,47.1283117,2025-09-29 20:45:04.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-58.940000,8.700000,2,Rank 2 (RI1),24.570000,1.915792,14.568106,0.000000,10.800000,10.485,10.485,,,,,,47.128332,-122.356689
55,1,,,-122.3566783,47.1283117,2025-09-29 20:45:05.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-58.990000,12.200000,2,Rank 2 (RI1),24.520000,5.150960,15.927711,0.000000,9.600000,9.437,9.437,,,,,,47.128332,-122.356689
56,1,,,-122.3566783,47.1283117,2025-09-29 20:45:06.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.000000,9.100000,2,Rank 2 (RI1),24.960000,1.517146,14.386076,0.000000,10.000000,10.485,10.485,,,,,,47.128332,-122.356689
57,1,,,-122.3566783,47.1283117,2025-09-29 20:45:07.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.540000,7.800000,2,Rank 2 (RI1),24.110000,1.653292,14.662461,0.000000,11.400000,9.437,9.437,,,,,,47.128332,-122.356689
58,1,,,-122.3566783,47.1283117,2025-09-29 20:45:08.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.790000,8.400000,2,Rank 2 (RI1),23.460000,2.071612,14.986063,0.000000,10.400000,10.485,10.485,,,,,,47.128332,-122.356689
59,1,,,-122.3566783,47.1283117,2025-09-29 20:45:09.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.580000,6.400000,2,Rank 2 (RI1),23.730000,9.510883,16.129630,0.000000,12.100000,9.437,9.437,,,,,,47.128332,-122.356689
60,1,,,-122.3566783,47.1283117,2025-09-29 20:45:10.054,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.300308,,,,,,
61,1,,,-122.3566783,47.1283117,2025-09-29 20:45:10.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.450000,9.600000,2,Rank 2 (RI1),23.520000,2.757146,12.961538,0.000000,10.200000,10.485,10.485,,,,,,47.128332,-122.356689
62,1,,,-122.3566783,47.1283117,2025-09-29 20:45:11.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-60.080000,6.600000,2,Rank 2 (RI1),23.730000,1.967338,14.314488,0.000000,12.300000,9.437,10.485,,,,,,47.128332,-122.356689
63,1,,,-122.3566783,47.1283117,2025-09-29 20:45:12.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-60.920000,6.900000,2,Rank 2 (RI1),23.940000,5.908430,14.096386,0.000000,10.800000,10.485,9.437,,,,,,47.128332,-122.356689
64,1,,,-122.3566783,47.1283117,2025-09-29 20:45:13.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-61.110000,7.200000,2,Rank 2 (RI1),24.200000,3.923746,14.664384,0.000000,11.900000,9.437,10.485,,,,,,47.128332,-122.356689
65,1,,,-122.3566783,47.1283117,2025-09-29 20:45:14.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-60.310000,12.800000,1,Rank 1 (RI0),24.690000,2.201317,14.097973,0.000000,14.500000,10.485,9.437,,,,,,47.128332,-122.356689
66,1,,,-122.3566783,47.1283117,2025-09-29 20:45:15.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-60.780000,1.900000,1,Rank 1 (RI0),24.310000,2.720268,13.996764,0.000000,13.900000,9.437,10.485,,,,,,47.128332,-122.356689
67,1,,,-122.3566783,47.1283117,2025-09-29 20:45:16.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-60.710000,7.500000,2,Rank 1 (RI0),23.860000,,13.929688,0.000000,13.300000,10.485,9.437,,,,,,47.128332,-122.356689
68,1,,,-122.3566783,47.1283117,2025-09-29 20:45:17.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-60.500000,10.600000,1,Rank 1 (RI0),23.580000,4.660907,14.601351,0.000000,14.000000,10.485,10.485,,,,,,47.128332,-122.356689
69,1,,,-122.3566783,47.1283117,2025-09-29 20:45:18.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-59.560000,10.400000,2,Rank 2 (RI1),24.580000,0.869311,14.734007,0.000000,10.600000,9.437,9.437,,,,,,47.128331,-122.356683
70,1,,,-122.3566783,47.1283117,2025-09-29 20:45:19.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-60.640000,16.800000,2,Rank 2 (RI1),23.040000,7.556911,17.720588,0.000000,11.400000,10.485,10.485,,,,,,47.128327,-122.356669
71,1,,,-122.3566783,47.1283117,2025-09-29 20:45:20.000,_20250929_134414_CH08_TMO_5G Auto_VoNR Coverage Test_REF4 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128312,-122.356678,n71A,125290,587,-61.540000,13.300000,2,Rank 2 (RI1),21.870000,8.547421,15.465409,0.000000,10.600000,9.437,9.437,,,,,,47.128319,-122.356646
