IMEI : 
IMSI : 
Phone Number : 14254725501
Start Time : 2026-01-26 23:29:50
End Time : 2026-01-26 23:32:01
IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Call Test] Call Start Network,[Call Test] Call Type,[Call Test] Call Result,[Call Test] Call Middle Network,[Call Test] Call End Network,[Call Test] Mobile ChipSet,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Misc] [Mobile] IMEI,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Call Result,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [Voice or Video Call] Result & Reason,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool),[NR5G] [RF] PCI,[Call Test] [Voice Quality] [Sampled Values] MOS (POLQA),[WiFi] On Off,[WiFi] Connect State,[WiFi] [Serving AP] RSSI,[WiFi] [Serving AP] Frequency,[WiFi] [Serving AP] Link Speed,[Call Test] [VoNR VoLTE] [Handover] Rx RTP Delay (Control Plane),[Call Test] [Voice or Video Call] Call Type,[Event] [Event Occurrence Count] Handover OK #,[Mobile Info] [Android] [Radio] Network Type (Data Svc),[NR5G] [RF] RSRP
11,1,,,-121.9314830,47.5244923,2026-01-26 23:29:59.856,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Orig),,,,,,,,,,,,,,,,,
12,1,,,-121.9314830,47.5244923,2026-01-26 23:29:59.856,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Orig Success,,,,,,,,,,,,,,,,,
13,1,,,-121.9314830,47.5244923,2026-01-26 23:29:59.871,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Orig Request,,,,,,,,,,,,,,,,,
14,1,,,-121.9314830,47.5244923,2026-01-26 23:30:00.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Connected,-54.000000,2437,77,,,,IWLAN,-114.440000
15,1,,,-121.9314830,47.5244923,2026-01-26 23:30:01.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Connected,-54.000000,2437,77,,,,IWLAN,-117.270000
16,1,,,-121.9314830,47.5244923,2026-01-26 23:30:01.809,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,,,,,,,,,,,,,,,,
17,1,,,-121.9314830,47.5244923,2026-01-26 23:30:02.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-58.000000,2437,86,,,,IWLAN,-115.300000
18,1,,,-121.9314830,47.5244923,2026-01-26 23:30:03.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-58.000000,2437,86,,,,IWLAN,-114.360000
19,1,,,-121.9314830,47.5244923,2026-01-26 23:30:04.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-58.000000,2437,86,,,,IWLAN,-114.450000
20,1,,,-121.9314830,47.5244923,2026-01-26 23:30:05.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,102,,,,IWLAN,-113.560000
21,1,,,-121.9314830,47.5244923,2026-01-26 23:30:06.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,102,,,,IWLAN,-111.260000
22,1,,,-121.9314830,47.5244923,2026-01-26 23:30:07.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,102,,,,IWLAN,-111.280000
23,1,,,-121.9314830,47.5244923,2026-01-26 23:30:08.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-61.000000,2437,102,,,,IWLAN,-111.660000
24,1,,,-121.9314830,47.5244923,2026-01-26 23:30:09.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-61.000000,2437,102,,,,IWLAN,-113.870000
25,1,,,-121.9314830,47.5244923,2026-01-26 23:30:10.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-61.000000,2437,102,,,,IWLAN,-113.610000
26,1,,,-121.9314830,47.5244923,2026-01-26 23:30:11.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,77,,,,IWLAN,-112.910000
27,1,,,-121.9314830,47.5244923,2026-01-26 23:30:12.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,77,,,,IWLAN,-112.420000
28,1,,,-121.9314830,47.5244923,2026-01-26 23:30:13.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,77,,,,IWLAN,-111.670000
29,1,,,-121.9314830,47.5244923,2026-01-26 23:30:14.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,77,,,,IWLAN,-112.460000
30,1,,,-121.9314830,47.5244923,2026-01-26 23:30:15.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,77,,,,IWLAN,-114.730000
31,1,,,-121.9314830,47.5244923,2026-01-26 23:30:16.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,77,,,,IWLAN,-116.640000
32,1,,,-121.9314830,47.5244923,2026-01-26 23:30:17.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,77,,,,IWLAN,-119.300000
33,1,,,-121.9314830,47.5244923,2026-01-26 23:30:18.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,77,,,,IWLAN,-117.590000
34,1,,,-121.9314830,47.5244923,2026-01-26 23:30:19.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,77,,,,IWLAN,-113.070000
35,1,,,-121.9314830,47.5244923,2026-01-26 23:30:20.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-61.000000,2437,77,,,,IWLAN,-115.130000
36,1,,,-121.9314830,47.5244923,2026-01-26 23:30:21.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-61.000000,2437,77,,,,IWLAN,-112.520000
37,1,,,-121.9314830,47.5244923,2026-01-26 23:30:22.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-61.000000,2437,77,,,,IWLAN,-113.960000
38,1,,,-121.9314830,47.5244923,2026-01-26 23:30:23.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,77,,,,IWLAN,-112.010000
39,1,,,-121.9314830,47.5244923,2026-01-26 23:30:24.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,77,,,,IWLAN,-111.320000
40,1,,,-121.9314830,47.5244923,2026-01-26 23:30:25.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,77,,,,IWLAN,-111.200000
41,1,,,-121.9314830,47.5244923,2026-01-26 23:30:26.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,65,,,,IWLAN,-113.590000
42,1,,,-121.9314830,47.5244923,2026-01-26 23:30:27.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,65,,,,IWLAN,-112.340000
43,1,,,-121.9314830,47.5244923,2026-01-26 23:30:28.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,65,,,,IWLAN,-113.080000
44,1,,,-121.9314830,47.5244923,2026-01-26 23:30:29.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-59.000000,2437,77,,,,IWLAN,-113.960000
45,1,,,-121.9314830,47.5244923,2026-01-26 23:30:30.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-59.000000,2437,77,,,,IWLAN,-124.990000
46,1,,,-121.9314830,47.5244923,2026-01-26 23:30:31.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-59.000000,2437,77,,,,IWLAN,-122.500000
47,1,,,-121.9314830,47.5244923,2026-01-26 23:30:32.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-59.000000,2437,102,,,,IWLAN,-118.320000
48,1,,,-121.9314830,47.5244923,2026-01-26 23:30:33.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-59.000000,2437,102,,,,IWLAN,-119.420000
49,1,,,-121.9314830,47.5244923,2026-01-26 23:30:34.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-59.000000,2437,102,,,,IWLAN,-116.860000
50,1,,,-121.9314830,47.5244923,2026-01-26 23:30:35.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-57.000000,2437,81,,,,IWLAN,-115.230000
51,1,,,-121.9314830,47.5244923,2026-01-26 23:30:36.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-57.000000,2437,81,,,,IWLAN,-115.730000
52,1,,,-121.9314830,47.5244923,2026-01-26 23:30:37.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-57.000000,2437,81,,,,IWLAN,-116.020000
53,1,,,-121.9314830,47.5244923,2026-01-26 23:30:38.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-57.000000,2437,81,,,,IWLAN,-117.560000
54,1,,,-121.9314830,47.5244923,2026-01-26 23:30:39.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-58.000000,2437,77,,,,IWLAN,-118.620000
55,1,,,-121.9314830,47.5244923,2026-01-26 23:30:40.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-58.000000,2437,77,,,,IWLAN,-118.240000
56,1,,,-121.9314830,47.5244923,2026-01-26 23:30:41.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-58.000000,2437,77,,,,IWLAN,-117.310000
57,1,,,-121.9314830,47.5244923,2026-01-26 23:30:42.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-59.000000,2437,64,,,,IWLAN,-117.400000
58,1,,,-121.9314830,47.5244923,2026-01-26 23:30:43.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-59.000000,2437,64,,,,IWLAN,-117.760000
59,1,,,-121.9314830,47.5244923,2026-01-26 23:30:44.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-59.000000,2437,64,,,,IWLAN,-119.650000
60,1,,,-121.9314830,47.5244923,2026-01-26 23:30:45.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,32,,,,IWLAN,-117.880000
61,1,,,-121.9314830,47.5244923,2026-01-26 23:30:46.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,32,,,,IWLAN,-119.480000
62,1,,,-121.9314830,47.5244923,2026-01-26 23:30:47.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,32,,,,IWLAN,-117.180000
63,1,,,-121.9314830,47.5244923,2026-01-26 23:30:48.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,32,,,,IWLAN,-115.180000
64,1,,,-121.9314830,47.5244923,2026-01-26 23:30:49.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,32,,,,IWLAN,-111.940000
65,1,,,-121.9314830,47.5244923,2026-01-26 23:30:50.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,32,,,,IWLAN,-110.470000
66,1,,,-121.9314830,47.5244923,2026-01-26 23:30:51.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-61.000000,2437,64,,,,IWLAN,-116.010000
67,1,,,-121.9314830,47.5244923,2026-01-26 23:30:52.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-61.000000,2437,64,,,,IWLAN,-114.710000
68,1,,,-121.9314830,47.5244923,2026-01-26 23:30:53.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-61.000000,2437,64,,,,IWLAN,-116.100000
69,1,,,-121.9314830,47.5244923,2026-01-26 23:30:54.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-61.000000,2437,32,,,,IWLAN,-116.670000
70,1,,,-121.9314830,47.5244923,2026-01-26 23:30:55.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-61.000000,2437,32,,,,IWLAN,-118.860000
71,1,,,-121.9314830,47.5244923,2026-01-26 23:30:56.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-61.000000,2437,32,,,,IWLAN,-116.620000
72,1,,,-121.9314830,47.5244923,2026-01-26 23:30:57.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2437,32,,,,IWLAN,-115.920000
73,1,,,-121.9314830,47.5244923,2026-01-26 23:30:58.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2437,32,,,,IWLAN,-120.590000
74,1,,,-121.9314830,47.5244923,2026-01-26 23:30:59.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2437,32,,,,IWLAN,-118.340000
75,1,,,-121.9314830,47.5244923,2026-01-26 23:31:00.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2437,32,,,,IWLAN,-119.840000
76,1,,,-121.9314830,47.5244923,2026-01-26 23:31:01.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2437,32,,,,IWLAN,-120.090000
77,1,,,-121.9314830,47.5244923,2026-01-26 23:31:02.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2437,32,,,,IWLAN,-121.460000
78,1,,,-121.9314830,47.5244923,2026-01-26 23:31:03.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-71.000000,2437,14,,,,IWLAN,-118.990000
79,1,,,-121.9314830,47.5244923,2026-01-26 23:31:04.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-71.000000,2437,14,,,,IWLAN,-118.680000
80,1,,,-121.9314830,47.5244923,2026-01-26 23:31:05.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-71.000000,2437,14,,,,IWLAN,-118.160000
81,1,,,-121.9314830,47.5244923,2026-01-26 23:31:06.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-73.000000,2437,22,,,,IWLAN,-113.240000
82,1,,,-121.9314830,47.5244923,2026-01-26 23:31:07.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-73.000000,2437,22,,,,IWLAN,-112.400000
83,1,,,-121.9314830,47.5244923,2026-01-26 23:31:08.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-73.000000,2437,22,,,,IWLAN,-113.100000
84,1,,,-121.9314830,47.5244923,2026-01-26 23:31:09.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-68.000000,2437,14,,,,IWLAN,-114.240000
85,1,,,-121.9314830,47.5244923,2026-01-26 23:31:10.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-68.000000,2437,14,,,,IWLAN,-115.740000
86,1,,,-121.9314830,47.5244923,2026-01-26 23:31:11.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-68.000000,2437,14,,,,IWLAN,-116.360000
87,1,,,-121.9314830,47.5244923,2026-01-26 23:31:12.000,_20260126_152946_CH02_TMO_5GNR_WFC_REF_TC-175-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-68.000000,2437,14,,,,IWLAN,-117.970000
