IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Mobile Info] IMEI,[General] Serving Network,[General] [GPS] Latitude,[General] [GPS] Longitude,[General] Band Classification (formal),[NR5G] [System] NR-ARFCN,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [Power] Tx power (PUSCH Actual),[NR5G] [PCC] [PDSCH] [MIMO] Num of Layer (Mode),[NR5G] [PCC] [Quality Report] RI (Rank Index) (Mode),[NR5G] [RF] SINR,[NR5G] [PCC] [PUSCH] [TB  RB] BLER,[NR5G] [PCC] [PUSCH] [Modulation] MCS (Avg),[General] [GPS] Accumulated Distance,[NR5G] [Quality Report] [CQI] WB CQI (Avg),[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Event] Voice Call Event,[Mobile Info] [Android] Latitude,[Mobile Info] [Android] Longitude
13,1,,,-122.3566850,47.1283233,2025-09-29 21:34:22.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,,,,,,,,,,,0.000000,,,,,,,,,47.128305,-122.356667
14,1,,,-122.3566850,47.1283233,2025-09-29 21:34:22.649,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Orig),,
15,1,,,-122.3566850,47.1283233,2025-09-29 21:34:22.649,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Orig Success,,
16,1,,,-122.3566850,47.1283233,2025-09-29 21:34:22.649,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Orig Request,,
17,1,,,-122.3566850,47.1283233,2025-09-29 21:34:23.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,,396970,592,-73.890000,,,,17.310000,,,0.000000,,,,,,,,,47.128305,-122.356667
18,1,,,-122.3566850,47.1283233,2025-09-29 21:34:24.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-74.010000,6.300000,1,Rank 3 (RI2),18.520000,0.000000,19.250000,0.000000,11.300000,,,,,,,,47.128305,-122.356667
19,1,,,-122.3566850,47.1283233,2025-09-29 21:34:24.187,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,INVITE,,,,,
20,1,,,-122.3566850,47.1283233,2025-09-29 21:34:24.415,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,100 Trying,,,,
21,1,,,-122.3566850,47.1283233,2025-09-29 21:34:24.700,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,180 Ringing,,,,
22,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-73.120000,12.700000,2,Rank 3 (RI2),18.270000,3.602364,24.027119,0.000000,12.600000,,,,,,,,47.128305,-122.356667
23,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.122,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,200 OK,INVITE,,,
24,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.133,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP,,
25,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.133,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP 200Ok,,
26,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.145,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,ACK,,,,,
27,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.161,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP ACK,,
28,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.228,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,
29,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.221,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP,,
30,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.221,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP 200Ok,,
31,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.221,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP ACK,,
32,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.221,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after First Rx RTP,,
33,1,,,-122.3566850,47.1283233,2025-09-29 21:34:25.350,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after First Tx RTP,,
34,1,,,-122.3566850,47.1283233,2025-09-29 21:34:26.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-72.880000,15.300000,3,Rank 3 (RI2),18.240000,4.076514,23.315254,0.000000,12.000000,10.485,10.485,,,,,,47.128305,-122.356667
35,1,,,-122.3566850,47.1283233,2025-09-29 21:34:27.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-72.680000,16.000000,3,Rank 3 (RI2),18.490000,2.275563,23.758170,0.000000,12.000000,10.485,10.485,,,,,,47.128305,-122.356667
36,1,,,-122.3566850,47.1283233,2025-09-29 21:34:28.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-72.880000,15.800000,3,Rank 3 (RI2),18.690000,3.888015,23.184932,0.000000,12.000000,9.437,9.437,,,,,,47.128305,-122.356667
37,1,,,-122.3566850,47.1283233,2025-09-29 21:34:29.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-73.590000,16.600000,3,Rank 3 (RI2),17.900000,1.079637,23.102236,0.000000,12.000000,10.485,10.485,,,,,,47.128305,-122.356667
38,1,,,-122.3566850,47.1283233,2025-09-29 21:34:30.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-73.850000,15.900000,3,Rank 3 (RI2),18.360000,1.385917,23.128028,0.000000,11.800000,9.437,9.437,,,,,,47.128305,-122.356667
39,1,,,-122.3566850,47.1283233,2025-09-29 21:34:31.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-73.120000,16.500000,3,Rank 3 (RI2),19.590000,1.265479,23.089041,0.000000,11.300000,10.485,10.485,,,,,,47.128305,-122.356667
40,1,,,-122.3566850,47.1283233,2025-09-29 21:34:32.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-73.980000,16.300000,3,Rank 3 (RI2),20.700000,2.719480,23.021201,0.000000,11.300000,10.485,9.437,,,,,,47.128305,-122.356667
41,1,,,-122.3566850,47.1283233,2025-09-29 21:34:33.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-73.480000,15.600000,3,Rank 3 (RI2),19.230000,1.315248,23.487455,0.000000,11.600000,9.437,10.485,,,,,,47.128305,-122.356667
42,1,,,-122.3566850,47.1283233,2025-09-29 21:34:34.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-73.170000,14.000000,3,Rank 3 (RI2),18.750000,3.488247,23.773723,0.000000,11.800000,10.485,9.437,,,,,,47.128305,-122.356667
43,1,,,-122.3566850,47.1283233,2025-09-29 21:34:35.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-72.140000,15.900000,3,Rank 3 (RI2),17.720000,1.452487,24.417910,0.000000,11.500000,9.437,10.485,,,,,,47.128305,-122.356667
44,1,,,-122.3566850,47.1283233,2025-09-29 21:34:36.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-72.670000,17.000000,3,Rank 3 (RI2),17.840000,2.379763,25.182796,0.000000,11.500000,10.485,9.437,,,,,,47.128305,-122.356667
45,1,,,-122.3566850,47.1283233,2025-09-29 21:34:37.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-71.320000,17.000000,3,Rank 3 (RI2),18.600000,3.243875,25.395604,0.000000,11.400000,9.437,10.485,,,,,,47.128305,-122.356667
46,1,,,-122.3566850,47.1283233,2025-09-29 21:34:38.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-71.450000,16.900000,3,Rank 3 (RI2),17.820000,2.940183,24.571429,0.000000,11.700000,9.437,9.437,,,,,,47.128305,-122.356667
47,1,,,-122.3566850,47.1283233,2025-09-29 21:34:39.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-70.800000,16.800000,3,Rank 3 (RI2),18.170000,0.684899,24.250000,0.000000,11.700000,10.485,10.485,,,,,,47.128305,-122.356667
48,1,,,-122.3566850,47.1283233,2025-09-29 21:34:40.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-71.410000,16.900000,3,Rank 3 (RI2),17.610000,1.444289,24.388601,0.000000,12.000000,10.485,10.485,,,,,,47.128305,-122.356667
49,1,,,-122.3566850,47.1283233,2025-09-29 21:34:41.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-71.130000,16.900000,3,Rank 3 (RI2),17.970000,2.957330,24.743017,0.000000,12.100000,9.437,9.437,,,,,,47.128305,-122.356667
50,1,,,-122.3566850,47.1283233,2025-09-29 21:34:42.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-71.480000,17.000000,3,Rank 3 (RI2),18.230000,2.049414,25.096939,0.000000,11.800000,10.485,10.485,,,,,,47.128305,-122.356667
51,1,,,-122.3566850,47.1283233,2025-09-29 21:34:43.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-71.720000,17.000000,3,Rank 3 (RI2),18.280000,2.687332,25.396739,0.000000,11.700000,9.437,9.437,,,,,,47.128305,-122.356667
52,1,,,-122.3566850,47.1283233,2025-09-29 21:34:44.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-71.670000,17.000000,2,Rank 2 (RI1),17.610000,2.726170,24.760766,0.000000,12.200000,10.485,10.485,,,,,,47.128305,-122.356667
53,1,,,-122.3566850,47.1283233,2025-09-29 21:34:45.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-71.100000,16.900000,3,Rank 3 (RI2),18.340000,1.142167,24.712766,0.000000,11.600000,9.437,9.437,,,,,,47.128305,-122.356667
54,1,,,-122.3566850,47.1283233,2025-09-29 21:34:46.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-71.980000,16.900000,3,Rank 3 (RI2),19.760000,1.998338,24.611940,0.000000,12.200000,10.485,10.485,,,,,,47.128305,-122.356667
55,1,,,-122.3566850,47.1283233,2025-09-29 21:34:47.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-73.060000,17.000000,3,Rank 3 (RI2),19.880000,2.656118,25.578431,0.000000,11.500000,9.437,9.437,,,,,,47.128305,-122.356667
56,1,,,-122.3566850,47.1283233,2025-09-29 21:34:48.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-73.660000,17.000000,3,Rank 3 (RI2),20.280000,4.256025,24.669951,0.000000,11.800000,10.485,10.485,,,,,,47.128305,-122.356667
57,1,,,-122.3566850,47.1283233,2025-09-29 21:34:49.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-73.120000,17.000000,3,Rank 3 (RI2),18.550000,0.693792,23.559783,0.000000,11.900000,9.437,9.437,,,,,,47.128305,-122.356667
58,1,,,-122.3566850,47.1283233,2025-09-29 21:34:50.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-72.520000,17.000000,3,Rank 3 (RI2),19.290000,2.946177,23.517857,0.000000,11.500000,10.485,10.485,,,,,,47.128305,-122.356667
59,1,,,-122.3566850,47.1283233,2025-09-29 21:34:50.548,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.217931,,,,,,
60,1,,,-122.3566850,47.1283233,2025-09-29 21:34:51.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-72.770000,17.100000,3,Rank 3 (RI2),19.610000,1.039503,22.567442,0.000000,11.300000,10.485,9.437,,,,,,47.128305,-122.356667
61,1,,,-122.3566850,47.1283233,2025-09-29 21:34:52.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-72.540000,16.900000,3,Rank 3 (RI2),20.220000,0.662882,23.369099,0.000000,11.200000,9.437,10.485,,,,,,47.128305,-122.356667
62,1,,,-122.3566850,47.1283233,2025-09-29 21:34:53.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-72.530000,16.900000,3,Rank 3 (RI2),20.060000,1.312268,23.576763,0.000000,11.400000,10.485,10.485,,,,,,47.128305,-122.356667
63,1,,,-122.3566850,47.1283233,2025-09-29 21:34:54.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-73.380000,16.900000,3,Rank 3 (RI2),19.420000,3.729896,24.858537,0.000000,12.200000,9.437,9.437,,,,,,47.128305,-122.356667
64,1,,,-122.3566850,47.1283233,2025-09-29 21:34:55.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-73.110000,16.800000,3,Rank 3 (RI2),18.540000,1.274138,23.394958,0.000000,11.800000,10.485,10.485,,,,,,47.128305,-122.356667
65,1,,,-122.3566850,47.1283233,2025-09-29 21:34:56.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-73.230000,16.500000,3,Rank 3 (RI2),19.310000,0.717551,23.723005,0.000000,11.700000,9.437,9.437,,,,,,47.128305,-122.356667
66,1,,,-122.3566850,47.1283233,2025-09-29 21:34:57.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-72.330000,16.800000,3,Rank 3 (RI2),19.060000,2.547296,25.988281,0.000000,11.300000,10.485,10.485,,,,,,47.128305,-122.356667
67,1,,,-122.3566850,47.1283233,2025-09-29 21:34:58.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-72.710000,16.600000,3,Rank 3 (RI2),19.010000,3.646857,25.366667,0.000000,11.300000,9.437,9.437,,,,,,47.128305,-122.356667
68,1,,,-122.3566850,47.1283233,2025-09-29 21:34:59.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-73.480000,16.900000,3,Rank 3 (RI2),19.590000,2.810235,24.910995,0.000000,11.200000,10.485,10.485,,,,,,47.128305,-122.356667
69,1,,,-122.3566850,47.1283233,2025-09-29 21:35:00.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-72.120000,16.600000,3,Rank 3 (RI2),20.530000,2.855240,24.274510,0.000000,12.000000,9.437,9.437,,,,,,47.128305,-122.356667
70,1,,,-122.3566850,47.1283233,2025-09-29 21:35:01.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-72.770000,16.900000,3,Rank 3 (RI2),18.890000,0.661990,24.906736,0.000000,10.700000,10.485,10.485,,,,,,47.128305,-122.356667
71,1,,,-122.3566850,47.1283233,2025-09-29 21:35:02.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-72.650000,16.400000,3,Rank 3 (RI2),20.070000,2.293067,25.322917,0.000000,11.500000,10.485,9.437,,,,,,47.128305,-122.356667
72,1,,,-122.3566850,47.1283233,2025-09-29 21:35:03.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-73.670000,16.700000,3,Rank 3 (RI2),20.010000,1.422530,25.691099,0.000000,11.200000,9.437,10.485,,,,,,47.128305,-122.356667
73,1,,,-122.3566850,47.1283233,2025-09-29 21:35:04.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-72.680000,16.900000,3,Rank 3 (RI2),19.950000,3.083951,24.903955,0.000000,11.200000,10.485,9.437,,,,,,47.128305,-122.356667
74,1,,,-122.3566850,47.1283233,2025-09-29 21:35:05.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-72.680000,17.000000,3,Rank 3 (RI2),20.660000,2.588032,25.432836,0.000000,11.000000,9.437,10.485,,,,,,47.128305,-122.356667
75,1,,,-122.3566850,47.1283233,2025-09-29 21:35:06.000,_20250929_143409_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128323,-122.356685,n25A,396970,592,-72.990000,17.000000,3,Rank 3 (RI2),19.800000,1.375584,25.418994,0.000000,11.500000,10.485,10.485,,,,,,47.128305,-122.356667
