IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Mobile Info] IMEI,[General] Serving Network,[General] [GPS] Latitude,[General] [GPS] Longitude,[General] Band Classification (formal),[NR5G] [System] NR-ARFCN,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [Power] Tx power (PUSCH Actual),[NR5G] [PCC] [PDSCH] [MIMO] Num of Layer (Mode),[NR5G] [PCC] [Quality Report] RI (Rank Index) (Mode),[NR5G] [RF] SINR,[NR5G] [PCC] [PUSCH] [TB  RB] BLER,[NR5G] [PCC] [PUSCH] [Modulation] MCS (Avg),[General] [GPS] Accumulated Distance,[NR5G] [Quality Report] [CQI] WB CQI (Avg),[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Event] Voice Call Event,[Mobile Info] [Android] Latitude,[Mobile Info] [Android] Longitude
21,1,,,-122.3566800,47.1283500,2025-09-29 20:59:10.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128350,-122.356680,n25A,396970,592,-76.720000,16.500000,3,Rank 3 (RI2),17.640000,1.544358,21.814721,0.000000,11.600000,9.437,10.485,,,,,,47.128304,-122.356666
22,1,,,-122.3566800,47.1283500,2025-09-29 20:59:11.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128350,-122.356680,n25A,396970,592,-75.150000,16.600000,3,Rank 3 (RI2),17.130000,2.871408,23.960674,0.000000,11.200000,10.485,9.437,,,,,,47.128290,-122.356653
23,1,,,-122.3566600,47.1283200,2025-09-29 20:59:12.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128320,-122.356660,n25A,396970,592,-76.460000,17.000000,4,Rank 4 (RI3),18.290000,1.297948,23.046798,0.000000,10.200000,9.437,10.485,,,,,,47.128268,-122.356645
24,1,,,-122.3566533,47.1283100,2025-09-29 20:59:13.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128310,-122.356653,n25A,396970,592,-76.670000,17.500000,4,Rank 4 (RI3),17.870000,3.281463,21.764706,0.000000,9.600000,10.485,9.437,,,,,,47.128244,-122.356645
25,1,,,-122.3566483,47.1282967,2025-09-29 20:59:14.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128297,-122.356648,n25A,396970,592,-76.020000,15.100000,4,Rank 4 (RI3),18.580000,2.124769,21.785398,0.000000,9.000000,10.485,10.485,,,,,,47.128228,-122.356641
26,1,,,-122.3566467,47.1282783,2025-09-29 20:59:15.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128278,-122.356647,n25A,396970,592,-74.280000,16.300000,3,Rank 3 (RI2),19.570000,0.420720,21.351351,0.000000,10.800000,9.437,9.437,,,,,,47.128206,-122.356640
27,1,,,-122.3566483,47.1282567,2025-09-29 20:59:16.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128257,-122.356648,n25A,396970,592,-75.180000,17.000000,3,Rank 3 (RI2),18.140000,0.100518,22.115839,0.000000,11.700000,10.485,10.485,,,,,,47.128185,-122.356641
28,1,,,-122.3566483,47.1282367,2025-09-29 20:59:17.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128237,-122.356648,n25A,396970,592,-76.210000,15.900000,3,Rank 3 (RI2),17.220000,1.161716,23.005450,0.000000,12.000000,9.437,9.437,,,,,,47.128169,-122.356642
29,1,,,-122.3566517,47.1282217,2025-09-29 20:59:18.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128222,-122.356652,n25A,396970,592,-73.850000,13.000000,3,Rank 3 (RI2),20.110000,0.281970,23.183801,0.000000,10.600000,10.485,10.485,,,,,,47.128151,-122.356646
30,1,,,-122.3566583,47.1282033,2025-09-29 20:59:19.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128203,-122.356658,n25A,396970,592,-75.940000,17.600000,3,Rank 3 (RI2),17.510000,2.361045,21.732087,0.000000,9.900000,9.437,9.437,,,,,,47.128133,-122.356660
31,1,,,-122.3566717,47.1281867,2025-09-29 20:59:20.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128187,-122.356672,n25A,396970,592,-77.330000,18.000000,3,Rank 3 (RI2),16.970000,,20.915094,0.000000,10.600000,10.485,10.485,,,,,,47.128117,-122.356686
32,1,,,-122.3566917,47.1281700,2025-09-29 20:59:21.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128170,-122.356692,n25A,396970,592,-81.500000,18.000000,4,Rank 4 (RI3),11.780000,3.039657,19.719626,0.000000,9.400000,9.437,9.437,,,,,,47.128108,-122.356724
33,1,,,-122.3567167,47.1281600,2025-09-29 20:59:22.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128160,-122.356717,n25A,396970,592,-80.770000,17.300000,4,Rank 4 (RI3),14.160000,0.368376,22.003344,0.000000,9.600000,10.485,10.485,,,,,,47.128108,-122.356764
34,1,,,-122.3567550,47.1281550,2025-09-29 20:59:23.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128155,-122.356755,n25A,396970,592,-82.200000,17.600000,4,Rank 4 (RI3),14.300000,,22.796512,0.000000,9.600000,9.437,10.485,,,,,,47.128107,-122.356814
35,1,,,-122.3568050,47.1281550,2025-09-29 20:59:24.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128155,-122.356805,n25A,396970,592,-83.270000,17.000000,4,Rank 4 (RI3),12.570000,2.264323,24.163333,0.000000,9.300000,10.485,9.437,,,,,,47.128106,-122.356869
36,1,,,-122.3568633,47.1281550,2025-09-29 20:59:25.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128155,-122.356863,n25A,396970,592,-83.400000,17.300000,4,Rank 4 (RI3),12.090000,1.897857,22.333333,0.000000,8.900000,9.437,10.485,,,,,,47.128108,-122.356926
37,1,,,-122.3569217,47.1281567,2025-09-29 20:59:26.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128157,-122.356922,n25A,396970,592,-85.590000,17.300000,3,Rank 3 (RI2),9.860000,2.190773,21.013514,0.000000,9.300000,10.485,9.437,,,,,,47.128108,-122.356976
38,1,,,-122.3569767,47.1281583,2025-09-29 20:59:27.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128158,-122.356977,n25A,396970,592,-85.760000,18.300000,4,Rank 3 (RI2),7.510000,3.100699,20.383954,0.000000,9.000000,9.437,10.485,,,,,,47.128106,-122.357019
39,1,,,-122.3570267,47.1281583,2025-09-29 20:59:28.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128158,-122.357027,n25A,396970,592,-83.580000,17.300000,3,Rank 3 (RI2),8.910000,,19.260450,0.000000,10.900000,10.485,9.437,,,,,,47.128103,-122.357059
40,1,,,-122.3570667,47.1281583,2025-09-29 20:59:29.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128158,-122.357067,n25A,396970,592,-82.770000,18.200000,3,Rank 3 (RI2),10.180000,0.278180,20.103030,0.100000,11.000000,9.437,10.485,,,,,,47.128102,-122.357092
41,1,,,-122.3571017,47.1281617,2025-09-29 20:59:30.030,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.231948,,,,,,
42,1,,,-122.3571017,47.1281617,2025-09-29 20:59:30.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128162,-122.357102,n25A,396970,592,-81.530000,17.300000,3,Rank 3 (RI2),9.990000,,20.176849,0.100000,9.300000,10.485,9.437,,,,,,47.128103,-122.357121
43,1,,,-122.3571317,47.1281617,2025-09-29 20:59:31.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128162,-122.357132,n25A,396970,592,-81.900000,17.700000,3,Rank 3 (RI2),10.410000,1.399987,21.410765,0.100000,10.700000,10.485,10.485,,,,,,47.128102,-122.357143
44,1,,,-122.3571533,47.1281633,2025-09-29 20:59:32.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128163,-122.357153,n25A,396970,592,-81.620000,17.300000,3,Rank 3 (RI2),11.550000,3.116232,21.646884,0.100000,9.900000,9.437,9.437,,,,,,47.128102,-122.357165
45,1,,,-122.3571717,47.1281650,2025-09-29 20:59:33.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128165,-122.357172,n25A,396970,592,-82.400000,16.800000,3,Rank 3 (RI2),10.960000,0.342811,23.662069,0.100000,9.400000,10.485,10.485,,,,,,47.128102,-122.357176
46,1,,,-122.3571817,47.1281667,2025-09-29 20:59:34.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128167,-122.357182,n25A,396970,592,-81.960000,17.000000,3,Rank 3 (RI2),10.740000,2.684919,23.009464,0.100000,9.900000,9.437,9.437,,,,,,47.128101,-122.357174
47,1,,,-122.3571817,47.1281683,2025-09-29 20:59:35.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128168,-122.357182,n25A,396970,592,-81.710000,17.000000,3,Rank 4 (RI3),10.320000,1.189348,22.671010,0.100000,9.300000,10.485,10.485,,,,,,47.128101,-122.357177
48,1,,,-122.3571783,47.1281700,2025-09-29 20:59:36.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128170,-122.357178,n25A,396970,592,-82.010000,16.700000,4,Rank 4 (RI3),9.720000,0.961304,23.485437,0.100000,8.700000,9.437,10.485,,,,,,47.128101,-122.357175
49,1,,,-122.3571750,47.1281717,2025-09-29 20:59:37.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-81.990000,16.400000,4,Rank 4 (RI3),10.290000,2.381774,23.691617,0.100000,8.100000,10.485,9.437,,,,,,47.128101,-122.357174
50,1,,,-122.3571750,47.1281717,2025-09-29 20:59:38.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-81.650000,16.900000,3,Rank 3 (RI2),10.930000,1.549194,23.429022,0.100000,8.900000,9.437,10.485,,,,,,47.128101,-122.357172
51,1,,,-122.3571750,47.1281717,2025-09-29 20:59:39.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-81.670000,17.000000,4,Rank 4 (RI3),10.810000,0.357624,24.904580,0.100000,9.100000,10.485,9.437,,,,,,47.128100,-122.357174
52,1,,,-122.3571750,47.1281717,2025-09-29 20:59:40.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-81.990000,16.800000,4,Rank 4 (RI3),11.350000,0.830736,23.784173,0.100000,8.100000,9.437,10.485,,,,,,47.128100,-122.357173
53,1,,,-122.3571750,47.1281717,2025-09-29 20:59:41.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-81.380000,17.300000,2,Rank 2 (RI1),10.650000,1.836799,25.134058,0.100000,12.400000,10.485,9.437,,,,,,47.128100,-122.357173
54,1,,,-122.3571750,47.1281717,2025-09-29 20:59:42.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-81.950000,16.600000,2,Rank 2 (RI1),11.400000,1.223127,25.509317,0.100000,12.200000,9.437,10.485,,,,,,47.128100,-122.357172
55,1,,,-122.3571750,47.1281717,2025-09-29 20:59:43.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-83.080000,16.500000,3,Rank 2 (RI1),10.780000,1.106037,26.376866,0.100000,10.600000,10.485,9.437,,,,,,47.128100,-122.357172
56,1,,,-122.3571750,47.1281717,2025-09-29 20:59:44.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-83.340000,16.300000,4,Rank 4 (RI3),10.700000,3.641865,25.634969,0.100000,8.800000,10.485,10.485,,,,,,47.128100,-122.357171
57,1,,,-122.3571750,47.1281717,2025-09-29 20:59:45.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-82.370000,15.200000,4,Rank 3 (RI2),12.770000,4.280473,25.907063,0.100000,10.000000,9.437,9.437,,,,,,47.128100,-122.357171
58,1,,,-122.3571750,47.1281717,2025-09-29 20:59:46.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-83.490000,16.900000,3,Rank 3 (RI2),12.280000,1.971057,24.627586,0.100000,10.300000,10.485,10.485,,,,,,47.128100,-122.357171
59,1,,,-122.3571750,47.1281717,2025-09-29 20:59:47.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-82.670000,16.800000,3,Rank 3 (RI2),11.220000,3.427771,25.752896,0.100000,10.300000,9.437,9.437,,,,,,47.128100,-122.357171
60,1,,,-122.3571750,47.1281717,2025-09-29 20:59:48.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-81.900000,16.600000,3,Rank 3 (RI2),11.320000,2.104706,23.951128,0.100000,10.500000,10.485,10.485,,,,,,47.128100,-122.357172
61,1,,,-122.3571750,47.1281717,2025-09-29 20:59:49.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-81.080000,15.100000,3,Rank 3 (RI2),13.760000,,25.517928,0.100000,10.000000,9.437,10.485,,,,,,47.128099,-122.357173
62,1,,,-122.3571750,47.1281717,2025-09-29 20:59:50.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.295008,,,,,,
63,1,,,-122.3571750,47.1281717,2025-09-29 20:59:50.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-80.430000,16.700000,3,Rank 3 (RI2),14.590000,0.814309,24.817814,0.100000,9.600000,10.485,9.437,,,,,,47.128099,-122.357172
64,1,,,-122.3571750,47.1281717,2025-09-29 20:59:51.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-80.470000,16.800000,3,Rank 3 (RI2),13.960000,2.415078,25.365385,0.100000,8.600000,9.437,10.485,,,,,,47.128099,-122.357173
65,1,,,-122.3571750,47.1281717,2025-09-29 20:59:52.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-80.980000,16.000000,3,Rank 3 (RI2),13.650000,2.289825,24.244898,0.100000,10.200000,10.485,9.437,,,,,,47.128099,-122.357173
66,1,,,-122.3571750,47.1281717,2025-09-29 20:59:53.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-82.190000,17.000000,3,Rank 3 (RI2),13.140000,1.698469,23.595541,0.100000,10.800000,10.485,10.485,,,,,,47.128099,-122.357172
67,1,,,-122.3571750,47.1281717,2025-09-29 20:59:54.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-82.240000,17.000000,3,Rank 3 (RI2),13.520000,1.062598,23.384921,0.100000,9.600000,9.437,9.437,,,,,,47.128099,-122.357172
68,1,,,-122.3571750,47.1281717,2025-09-29 20:59:55.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-83.210000,17.300000,3,Rank 3 (RI2),11.860000,1.832731,23.191950,0.100000,10.500000,10.485,10.485,,,,,,47.128099,-122.357172
69,1,,,-122.3571750,47.1281717,2025-09-29 20:59:56.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-83.460000,17.000000,3,Rank 3 (RI2),10.200000,2.586839,23.474104,0.100000,10.700000,9.437,9.437,,,,,,47.128099,-122.357172
70,1,,,-122.3571750,47.1281717,2025-09-29 20:59:57.000,_20250929_135852_CH04_TMO_5G Auto_VoNR Coverage Test_REF2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128172,-122.357175,n25A,396970,592,-82.700000,17.000000,3,Rank 3 (RI2),10.330000,1.654524,23.649485,0.100000,9.900000,10.485,10.485,,,,,,47.128099,-122.357172
