IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Mobile Info] IMEI,[General] Serving Network,[General] [GPS] Latitude,[General] [GPS] Longitude,[General] Band Classification (formal),[NR5G] [System] NR-ARFCN,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [Power] Tx power (PUSCH Actual),[NR5G] [PCC] [PDSCH] [MIMO] Num of Layer (Mode),[NR5G] [PCC] [Quality Report] RI (Rank Index) (Mode),[NR5G] [RF] SINR,[NR5G] [PCC] [PUSCH] [TB  RB] BLER,[NR5G] [PCC] [PUSCH] [Modulation] MCS (Avg),[General] [GPS] Accumulated Distance,[NR5G] [Quality Report] [CQI] WB CQI (Avg),[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Event] Voice Call Event,[Mobile Info] [Android] Latitude,[Mobile Info] [Android] Longitude
11,1,,,-122.3565633,47.1284250,2025-09-29 21:15:04.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,,,,,,,,,,,0.000000,,,,,,,,,47.128307,-122.356669
12,1,,,-122.3565633,47.1284250,2025-09-29 21:15:05.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,,,,,,,,,,,0.000000,,,,,,,,,47.128307,-122.356669
13,1,,,-122.3565633,47.1284250,2025-09-29 21:15:06.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-72.870000,5.000000,1,Rank 3 (RI2),19.100000,6.836616,15.434783,0.000000,11.000000,,,,,,,,47.128307,-122.356669
14,1,,,-122.3565633,47.1284250,2025-09-29 21:15:07.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-72.850000,,,Rank 2 (RI1),15.940000,,,0.000000,12.100000,,,,,,,,47.128307,-122.356669
15,1,,,-122.3565633,47.1284250,2025-09-29 21:15:07.161,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Orig),,
16,1,,,-122.3565633,47.1284250,2025-09-29 21:15:07.161,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Orig Success,,
17,1,,,-122.3565633,47.1284250,2025-09-29 21:15:07.176,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Orig Request,,
18,1,,,-122.3565633,47.1284250,2025-09-29 21:15:08.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-74.200000,,,Rank 2 (RI1),16.680000,,,0.000000,13.000000,,,,,,,,47.128307,-122.356669
19,1,,,-122.3565633,47.1284250,2025-09-29 21:15:08.326,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,INVITE,,,,,
20,1,,,-122.3565633,47.1284250,2025-09-29 21:15:08.572,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,100 Trying,,,,
21,1,,,-122.3565633,47.1284250,2025-09-29 21:15:08.853,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,180 Ringing,,,,
22,1,,,-122.3565633,47.1284250,2025-09-29 21:15:09.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-73.850000,15.100000,2,Rank 2 (RI1),20.050000,0.000000,21.632075,0.000000,13.500000,,,,,,,,47.128307,-122.356669
23,1,,,-122.3565633,47.1284250,2025-09-29 21:15:09.334,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP,,
24,1,,,-122.3565633,47.1284250,2025-09-29 21:15:09.366,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,200 OK,INVITE,,,
25,1,,,-122.3565633,47.1284250,2025-09-29 21:15:09.374,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP 200Ok,,
26,1,,,-122.3565633,47.1284250,2025-09-29 21:15:09.377,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,ACK,,,,,
27,1,,,-122.3565633,47.1284250,2025-09-29 21:15:09.405,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP ACK,,
28,1,,,-122.3565633,47.1284250,2025-09-29 21:15:09.461,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP,,
29,1,,,-122.3565633,47.1284250,2025-09-29 21:15:09.461,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP 200Ok,,
30,1,,,-122.3565633,47.1284250,2025-09-29 21:15:09.461,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP ACK,,
31,1,,,-122.3565633,47.1284250,2025-09-29 21:15:09.461,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after First Rx RTP,,
32,1,,,-122.3565633,47.1284250,2025-09-29 21:15:09.512,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,
33,1,,,-122.3565633,47.1284250,2025-09-29 21:15:09.553,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after First Tx RTP,,
34,1,,,-122.3565633,47.1284250,2025-09-29 21:15:10.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-74.650000,16.900000,3,Rank 3 (RI2),20.060000,1.809416,22.121372,0.000000,11.800000,10.485,10.485,,,,,,47.128307,-122.356669
35,1,,,-122.3565633,47.1284250,2025-09-29 21:15:11.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-74.520000,17.000000,3,Rank 3 (RI2),20.060000,2.992386,22.575145,0.000000,11.300000,9.437,10.485,,,,,,47.128307,-122.356669
36,1,,,-122.3565633,47.1284250,2025-09-29 21:15:12.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-75.080000,16.900000,3,Rank 3 (RI2),20.810000,1.347750,22.369281,0.000000,10.800000,10.485,9.437,,,,,,47.128307,-122.356669
37,1,,,-122.3565633,47.1284250,2025-09-29 21:15:13.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-75.570000,17.000000,3,Rank 3 (RI2),20.560000,3.162185,22.388715,0.000000,11.500000,9.437,10.485,,,,,,47.128307,-122.356669
38,1,,,-122.3565633,47.1284250,2025-09-29 21:15:14.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-75.480000,16.900000,3,Rank 3 (RI2),20.420000,1.368040,22.757098,0.000000,11.800000,10.485,9.437,,,,,,47.128307,-122.356669
39,1,,,-122.3565633,47.1284250,2025-09-29 21:15:15.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-75.910000,16.900000,3,Rank 3 (RI2),18.850000,3.677852,22.687500,0.000000,11.600000,9.437,10.485,,,,,,47.128307,-122.356669
40,1,,,-122.3565633,47.1284250,2025-09-29 21:15:16.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-75.820000,16.600000,3,Rank 3 (RI2),13.180000,2.814335,23.963303,0.000000,10.800000,10.485,9.437,,,,,,47.128307,-122.356669
41,1,,,-122.3565633,47.1284250,2025-09-29 21:15:17.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-72.860000,16.000000,3,Rank 3 (RI2),11.520000,2.334562,23.357357,0.000000,11.300000,10.485,10.485,,,,,,47.128307,-122.356669
42,1,,,-122.3565633,47.1284250,2025-09-29 21:15:18.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-76.470000,16.800000,3,Rank 3 (RI2),11.200000,0.504595,23.783237,0.000000,11.000000,9.437,9.437,,,,,,47.128307,-122.356669
43,1,,,-122.3565633,47.1284250,2025-09-29 21:15:19.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-75.120000,16.600000,3,Rank 3 (RI2),11.140000,2.060292,23.882943,0.000000,11.900000,10.485,10.485,,,,,,47.128307,-122.356669
44,1,,,-122.3565633,47.1284250,2025-09-29 21:15:20.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-76.330000,17.000000,3,Rank 3 (RI2),12.770000,0.998647,24.882845,0.000000,12.200000,9.437,9.437,,,,,,47.128307,-122.356669
45,1,,,-122.3565633,47.1284250,2025-09-29 21:15:21.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-76.590000,17.000000,3,Rank 3 (RI2),13.100000,3.725584,24.094241,0.000000,11.800000,10.485,10.485,,,,,,47.128307,-122.356669
46,1,,,-122.3565633,47.1284250,2025-09-29 21:15:22.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-79.750000,17.000000,3,Rank 3 (RI2),15.550000,3.720973,23.973333,0.000000,11.500000,9.437,9.437,,,,,,47.128307,-122.356669
47,1,,,-122.3565633,47.1284250,2025-09-29 21:15:23.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-79.270000,17.000000,3,Rank 3 (RI2),17.010000,0.690527,23.848780,0.000000,11.100000,10.485,10.485,,,,,,47.128307,-122.356669
48,1,,,-122.3565633,47.1284250,2025-09-29 21:15:24.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-77.030000,17.000000,2,Rank 3 (RI2),11.870000,3.427293,24.587500,0.000000,12.200000,9.437,10.485,,,,,,47.128307,-122.356669
49,1,,,-122.3565633,47.1284250,2025-09-29 21:15:25.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-78.680000,17.000000,3,Rank 3 (RI2),12.170000,0.702157,24.029851,0.000000,10.800000,10.485,9.437,,,,,,47.128307,-122.356669
50,1,,,-122.3565633,47.1284250,2025-09-29 21:15:26.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-79.620000,17.000000,3,Rank 3 (RI2),11.520000,0.908204,24.027027,0.000000,11.300000,10.485,10.485,,,,,,47.128307,-122.356669
51,1,,,-122.3565633,47.1284250,2025-09-29 21:15:27.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-79.060000,17.000000,3,Rank 3 (RI2),10.850000,1.920238,24.237113,0.000000,11.100000,9.437,9.437,,,,,,47.128307,-122.356669
52,1,,,-122.3565633,47.1284250,2025-09-29 21:15:28.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-79.460000,17.000000,3,Rank 3 (RI2),10.870000,2.164015,23.982301,0.000000,10.800000,10.485,10.485,,,,,,47.128307,-122.356669
53,1,,,-122.3565633,47.1284250,2025-09-29 21:15:29.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-78.730000,17.000000,3,Rank 3 (RI2),12.310000,1.344012,23.096447,0.000000,11.200000,9.437,9.437,,,,,,47.128307,-122.356669
54,1,,,-122.3565633,47.1284250,2025-09-29 21:15:30.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-77.730000,17.000000,3,Rank 3 (RI2),12.360000,3.659291,23.174312,0.000000,11.200000,10.485,10.485,,,,,,47.128307,-122.356669
55,1,,,-122.3565633,47.1284250,2025-09-29 21:15:30.446,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,,,,,,,,,,,,,,,,,,4.260665,,,,,,
56,1,,,-122.3565633,47.1284250,2025-09-29 21:15:31.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-75.920000,16.900000,3,Rank 3 (RI2),11.840000,0.336316,23.681223,0.000000,11.400000,9.437,9.437,,,,,,47.128307,-122.356669
57,1,,,-122.3565633,47.1284250,2025-09-29 21:15:32.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-75.380000,17.000000,3,Rank 3 (RI2),11.990000,2.284783,23.658537,0.000000,12.000000,10.485,10.485,,,,,,47.128307,-122.356669
58,1,,,-122.3565633,47.1284250,2025-09-29 21:15:33.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-75.640000,17.000000,3,Rank 3 (RI2),11.420000,2.044383,23.308725,0.000000,11.200000,9.437,9.437,,,,,,47.128307,-122.356669
59,1,,,-122.3565633,47.1284250,2025-09-29 21:15:34.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-75.900000,17.000000,3,Rank 3 (RI2),11.160000,2.147762,23.190114,0.000000,11.700000,10.485,10.485,,,,,,47.128307,-122.356669
60,1,,,-122.3565633,47.1284250,2025-09-29 21:15:35.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-75.930000,16.900000,3,Rank 3 (RI2),11.410000,0.666601,23.882166,0.000000,11.300000,9.437,9.437,,,,,,47.128307,-122.356669
61,1,,,-122.3565633,47.1284250,2025-09-29 21:15:36.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-74.760000,16.900000,3,Rank 3 (RI2),11.710000,2.163194,23.756098,0.000000,11.000000,10.485,10.485,,,,,,47.128307,-122.356669
62,1,,,-122.3565633,47.1284250,2025-09-29 21:15:37.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-75.760000,17.000000,3,Rank 3 (RI2),11.310000,3.611973,24.242678,0.000000,11.000000,9.437,10.485,,,,,,47.128307,-122.356669
63,1,,,-122.3565633,47.1284250,2025-09-29 21:15:38.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-76.780000,16.900000,3,Rank 3 (RI2),11.760000,3.451394,23.401544,0.000000,11.200000,10.485,9.437,,,,,,47.128307,-122.356669
64,1,,,-122.3565633,47.1284250,2025-09-29 21:15:39.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-76.480000,17.000000,3,Rank 3 (RI2),11.770000,0.024764,23.344828,0.000000,11.600000,10.485,10.485,,,,,,47.128307,-122.356669
65,1,,,-122.3565633,47.1284250,2025-09-29 21:15:40.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-75.290000,16.900000,3,Rank 3 (RI2),12.620000,0.695736,23.877729,0.000000,11.200000,9.437,9.437,,,,,,47.128307,-122.356669
66,1,,,-122.3565633,47.1284250,2025-09-29 21:15:41.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-74.450000,16.900000,2,Rank 2 (RI1),12.590000,1.036253,25.102041,0.000000,12.700000,10.485,10.485,,,,,,47.128307,-122.356669
67,1,,,-122.3565633,47.1284250,2025-09-29 21:15:42.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-74.870000,16.900000,3,Rank 3 (RI2),14.150000,2.414109,24.438596,0.000000,11.500000,9.437,9.437,,,,,,47.128307,-122.356669
68,1,,,-122.3565633,47.1284250,2025-09-29 21:15:43.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-74.690000,17.000000,3,Rank 3 (RI2),13.450000,1.305937,24.179039,0.000000,11.400000,10.485,10.485,,,,,,47.128307,-122.356669
69,1,,,-122.3565633,47.1284250,2025-09-29 21:15:44.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-73.590000,16.900000,3,Rank 3 (RI2),14.300000,2.356463,23.810127,0.000000,11.200000,9.437,9.437,,,,,,47.128307,-122.356669
70,1,,,-122.3565633,47.1284250,2025-09-29 21:15:45.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-71.050000,17.000000,3,Rank 3 (RI2),15.740000,3.290375,23.025424,0.000000,10.800000,10.485,10.485,,,,,,47.128307,-122.356669
71,1,,,-122.3565633,47.1284250,2025-09-29 21:15:46.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-72.730000,17.000000,3,Rank 3 (RI2),13.890000,0.376841,23.696970,0.000000,11.800000,9.437,9.437,,,,,,47.128307,-122.356669
72,1,,,-122.3565633,47.1284250,2025-09-29 21:15:47.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-72.460000,17.000000,3,Rank 3 (RI2),13.810000,1.877780,23.766355,0.000000,12.300000,10.485,10.485,,,,,,47.128307,-122.356669
73,1,,,-122.3565633,47.1284250,2025-09-29 21:15:48.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-72.290000,16.900000,3,Rank 3 (RI2),14.630000,0.905928,24.333333,0.000000,11.000000,9.437,9.437,,,,,,47.128307,-122.356669
74,1,,,-122.3565633,47.1284250,2025-09-29 21:15:49.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-70.710000,16.000000,3,Rank 3 (RI2),18.300000,0.748814,25.885417,0.000000,12.300000,10.485,10.485,,,,,,47.128307,-122.356669
75,1,,,-122.3565633,47.1284250,2025-09-29 21:15:50.000,_20250929_141452_CH03_TMO_5G Auto_VoNR Coverage Test_DUT2 Mobile_5G Auto VoNR Coverage Test.dml,,NR SA,47.128425,-122.356563,n25A,396970,592,-76.550000,16.800000,3,Rank 3 (RI2),18.570000,3.072687,24.874346,0.000000,11.300000,9.437,10.485,,,,,,47.128294,-122.356679
