IMEI : 
IMSI : 
Phone Number : 14254725501
Start Time : 2026-01-26 21:59:14
End Time : 2026-01-26 22:10:50
IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Call Test] Call Start Network,[Call Test] Call Type,[Call Test] Call Result,[Call Test] Call Middle Network,[Call Test] Call End Network,[Call Test] Mobile ChipSet,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Misc] [Mobile] IMEI,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Call Result,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [Voice or Video Call] Result & Reason,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool),[NR5G] [RF] PCI,[Call Test] [Voice Quality] [Sampled Values] MOS (POLQA),[WiFi] On Off,[WiFi] Connect State,[WiFi] [Serving AP] RSSI,[WiFi] [Serving AP] Frequency,[WiFi] [Serving AP] Link Speed,[Call Test] [VoNR VoLTE] [Handover] Rx RTP Delay (Control Plane),[Call Test] [Voice or Video Call] Call Type,[Event] [Event Occurrence Count] Handover OK #,[Mobile Info] [Android] [Radio] Network Type (Data Svc),[NR5G] [RF] RSRP
28,1,,,-121.9314830,47.5244923,2026-01-26 21:59:35.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-96.470000
29,1,,,-121.9314830,47.5244923,2026-01-26 21:59:36.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-95.880000
30,1,,,-121.9314830,47.5244923,2026-01-26 21:59:37.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-95.930000
31,1,,,-121.9314830,47.5244923,2026-01-26 21:59:38.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-97.390000
32,1,,,-121.9314830,47.5244923,2026-01-26 21:59:39.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-91.980000
33,1,,,-121.9314830,47.5244923,2026-01-26 21:59:40.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-92.180000
34,1,,,-121.9314830,47.5244923,2026-01-26 21:59:41.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-97.160000
35,1,,,-121.9314830,47.5244923,2026-01-26 21:59:42.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-97.840000
36,1,,,-121.9314830,47.5244923,2026-01-26 21:59:43.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-94.490000
37,1,,,-121.9314830,47.5244923,2026-01-26 21:59:44.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-94.510000
38,1,,,-121.9314830,47.5244923,2026-01-26 21:59:45.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-94.900000
39,1,,,-121.9314830,47.5244923,2026-01-26 21:59:46.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-96.080000
40,1,,,-121.9314830,47.5244923,2026-01-26 21:59:47.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-96.890000
41,1,,,-121.9314830,47.5244923,2026-01-26 21:59:48.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-95.820000
42,1,,,-121.9314830,47.5244923,2026-01-26 21:59:49.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-97.570000
43,1,,,-121.9314830,47.5244923,2026-01-26 21:59:50.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-97.890000
44,1,,,-121.9314830,47.5244923,2026-01-26 21:59:51.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-97.610000
45,1,,,-121.9314830,47.5244923,2026-01-26 21:59:52.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-95.850000
46,1,,,-121.9314830,47.5244923,2026-01-26 21:59:53.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-97.520000
47,1,,,-121.9314830,47.5244923,2026-01-26 21:59:54.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-98.160000
48,1,,,-121.9314830,47.5244923,2026-01-26 21:59:55.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-96.250000
49,1,,,-121.9314830,47.5244923,2026-01-26 21:59:56.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-97.840000
50,1,,,-121.9314830,47.5244923,2026-01-26 21:59:57.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-99.540000
51,1,,,-121.9314830,47.5244923,2026-01-26 21:59:58.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-97.520000
52,1,,,-121.9314830,47.5244923,2026-01-26 21:59:59.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-90.480000
53,1,,,-121.9314830,47.5244923,2026-01-26 22:00:00.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-87.860000
54,1,,,-121.9314830,47.5244923,2026-01-26 22:00:01.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-88.320000
55,1,,,-121.9314830,47.5244923,2026-01-26 22:00:02.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-93.070000
56,1,,,-121.9314830,47.5244923,2026-01-26 22:00:03.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-97.980000
57,1,,,-121.9314830,47.5244923,2026-01-26 22:00:04.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-102.610000
58,1,,,-121.9314830,47.5244923,2026-01-26 22:00:05.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-99.240000
59,1,,,-121.9314830,47.5244923,2026-01-26 22:00:06.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-96.960000
60,1,,,-121.9314830,47.5244923,2026-01-26 22:00:07.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-98.370000
61,1,,,-121.9314830,47.5244923,2026-01-26 22:00:08.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-96.140000
62,1,,,-121.9314830,47.5244923,2026-01-26 22:00:09.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-96.810000
63,1,,,-121.9314830,47.5244923,2026-01-26 22:00:10.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-97.670000
64,1,,,-121.9314830,47.5244923,2026-01-26 22:00:11.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-93.640000
65,1,,,-121.9314830,47.5244923,2026-01-26 22:00:12.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-89.680000
66,1,,,-121.9314830,47.5244923,2026-01-26 22:00:13.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-87.530000
67,1,,,-121.9314830,47.5244923,2026-01-26 22:00:14.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-85.740000
68,1,,,-121.9314830,47.5244923,2026-01-26 22:00:15.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-88.290000
69,1,,,-121.9314830,47.5244923,2026-01-26 22:00:16.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-84.700000
70,1,,,-121.9314830,47.5244923,2026-01-26 22:00:17.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-83.670000
71,1,,,-121.9314830,47.5244923,2026-01-26 22:00:18.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-83.760000
72,1,,,-121.9314830,47.5244923,2026-01-26 22:00:19.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-85.620000
73,1,,,-121.9314830,47.5244923,2026-01-26 22:00:20.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-85.410000
74,1,,,-121.9314830,47.5244923,2026-01-26 22:00:21.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-87.710000
75,1,,,-121.9314830,47.5244923,2026-01-26 22:00:22.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-86.220000
76,1,,,-121.9314830,47.5244923,2026-01-26 22:00:23.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-87.600000
77,1,,,-121.9314830,47.5244923,2026-01-26 22:00:24.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-100.360000
78,1,,,-121.9314830,47.5244923,2026-01-26 22:00:25.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-98.370000
79,1,,,-121.9314830,47.5244923,2026-01-26 22:00:26.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-98.070000
80,1,,,-121.9314830,47.5244923,2026-01-26 22:00:27.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-98.090000
81,1,,,-121.9314830,47.5244923,2026-01-26 22:00:28.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-99.670000
82,1,,,-121.9314830,47.5244923,2026-01-26 22:00:29.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-101.470000
83,1,,,-121.9314830,47.5244923,2026-01-26 22:00:30.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-98.960000
84,1,,,-121.9314830,47.5244923,2026-01-26 22:00:31.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-98.030000
85,1,,,-121.9314830,47.5244923,2026-01-26 22:00:32.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-100.470000
86,1,,,-121.9314830,47.5244923,2026-01-26 22:00:33.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-103.720000
87,1,,,-121.9314830,47.5244923,2026-01-26 22:00:34.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-98.500000
88,1,,,-121.9314830,47.5244923,2026-01-26 22:00:35.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-98.450000
89,1,,,-121.9314830,47.5244923,2026-01-26 22:00:36.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-102.820000
90,1,,,-121.9314830,47.5244923,2026-01-26 22:00:37.000,_20260126_135910_CH02_TMO_5GNR_WFC_REF_TC-167-R1.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-104.110000
